model,task,precision,perturbation_mode,layer,h,A_uniform,p_active,V_norm,V_align,p_clip,jump_mean,jump_median,jump_zero_frac,jump_one_frac,jump_ge2_frac,relative_disp_layer
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.13.attention.self.value.weight,3e-07,3743.906292111083,0.00025127923976608186,24.687648678137187,0.12430776808109713,0.007309941520467836,0.00025127923976608186,0.0,0.9997487207602339,0.00025127923976608186,0.0,0.00021379554955586422
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.13.attention.output.dense.weight,3e-07,1.0,0.0,0.0,nan,0.01023391812865497,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.13.intermediate.dense.weight,3e-07,1.0,0.0,0.0,nan,0.0029239766081871343,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.13.output.dense.weight,3e-07,1.0,0.0,0.0,nan,0.008771929824561403,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.14.attention.self.query.weight,3e-07,791.5547345942248,2.2843567251461987e-05,3.616515017560178,0.2931570180348139,0.01023391812865497,2.2843567251461987e-05,0.0,0.9999771564327485,2.2843567251461987e-05,0.0,7.704370147206957e-05
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.14.attention.self.key.weight,3e-07,1.0,0.0,0.0,nan,0.0043859649122807015,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.14.attention.self.value.weight,3e-07,1.0,0.0,0.0,nan,0.011695906432748537,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.14.attention.output.dense.weight,3e-07,476.2648102366207,4.5687134502923974e-05,3.649585416684374,0.19290797102178858,0.017543859649122806,4.5687134502923974e-05,0.0,0.9999543128654971,4.5687134502923974e-05,0.0,8.564837743956478e-05
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.14.intermediate.dense.weight,3e-07,1534.804234543557,6.853070175438596e-05,8.585695671304734,0.13701529322201492,0.0043859649122807015,6.853070175438596e-05,0.0,0.9999314692982456,6.853070175438596e-05,0.0,0.00012023269022085974
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.14.output.dense.weight,3e-07,1144.091439105451,9.137426900584795e-05,7.887204195211257,0.11781597961056073,0.007309941520467836,9.137426900584795e-05,0.0,0.9999086257309941,9.137426900584795e-05,0.0,0.00013103244232052765
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.15.attention.self.query.weight,3e-07,1.0,0.0,0.0,nan,0.005847953216374269,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.15.attention.self.key.weight,3e-07,1.0,0.0,0.0,nan,0.005847953216374269,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.15.attention.self.value.weight,3e-07,1.0,0.0,0.0,nan,0.005847953216374269,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.15.attention.output.dense.weight,3e-07,1.0,0.0,0.0,nan,0.007309941520467836,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.15.intermediate.dense.weight,3e-07,254.09288523903763,2.2843567251461987e-05,1.9961181233044352,0.38114653216501587,0.008771929824561403,2.2843567251461987e-05,0.0,0.9999771564327485,2.2843567251461987e-05,0.0,5.5779719506683063e-05
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.15.output.dense.weight,3e-07,4234.1579430310085,0.00025127923976608186,27.8106552574259,0.12237288081086847,0.007309941520467836,0.00025127923976608186,0.0,0.9997487207602339,0.00025127923976608186,0.0,0.00026218993670729064
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.16.attention.self.query.weight,3e-07,1847.0868597252202,6.853070175438596e-05,7.904278297695293,0.10585295428106116,0.007309941520467836,6.853070175438596e-05,0.0,0.9999314692982456,6.853070175438596e-05,0.0,0.0001221587732109226
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.16.attention.self.key.weight,3e-07,1.0,0.0,0.0,nan,0.007309941520467836,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.16.attention.self.value.weight,3e-07,3542.3201133297703,0.00020559210526315788,19.531846620647542,0.20098477938169765,0.01023391812865497,0.00020559210526315788,0.0,0.9997944078947368,0.00020559210526315788,0.0,0.00020555451490659757
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.16.attention.output.dense.weight,3e-07,1170.7127391648964,9.137426900584795e-05,8.517973134053433,0.13390996935778168,0.005847953216374269,9.137426900584795e-05,0.0,0.9999086257309941,9.137426900584795e-05,0.0,0.00014908706642304169
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.16.intermediate.dense.weight,3e-07,2171.84256900555,0.0001827485380116959,15.623915591916541,0.11238428710988917,0.011695906432748537,0.0001827485380116959,0.0,0.9998172514619883,0.0001827485380116959,0.0,0.00015166845769217681
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.16.output.dense.weight,3e-07,1.0,0.0,0.0,nan,0.007309941520467836,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.17.attention.self.query.weight,3e-07,1.0,0.0,0.0,nan,0.005847953216374269,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.17.attention.self.key.weight,3e-07,1.0,0.0,0.0,nan,0.005847953216374269,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.17.attention.self.value.weight,3e-07,1583.451761821192,9.137426900584795e-05,9.15261299370803,0.13405406788787033,0.0043859649122807015,9.137426900584795e-05,0.0,0.9999086257309941,9.137426900584795e-05,0.0,0.00014267961907065606
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.17.attention.output.dense.weight,3e-07,808.5618237985218,4.5687134502923974e-05,5.144602343045109,0.2595821661710048,0.007309941520467836,4.5687134502923974e-05,0.0,0.9999543128654971,4.5687134502923974e-05,0.0,0.00011755032383587824
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.17.intermediate.dense.weight,3e-07,3051.413943046545,0.0001599049707602339,18.156351866984384,0.22950922020726666,0.013157894736842105,0.0001599049707602339,0.0,0.9998400950292398,0.0001599049707602339,0.0,0.0001813318577247505
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.17.output.dense.weight,3e-07,2869.2478399360757,0.00020559210526315788,19.865177336544715,0.08410056830731501,0.011695906432748537,0.00020559210526315788,0.0,0.9997944078947368,0.00020559210526315788,0.0,0.00021141793063199387
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.18.attention.self.query.weight,3e-07,5450.921794202836,0.0001827485380116959,24.965662657165797,0.11724980513604603,0.005847953216374269,0.0001827485380116959,0.0,0.9998172514619883,0.0001827485380116959,0.0,0.000195871304441526
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.18.attention.self.key.weight,3e-07,9790.991908758837,0.00025127923976608186,39.96127927499597,0.11992692945363677,0.007309941520467836,0.00025127923976608186,0.0,0.9997487207602339,0.00025127923976608186,0.0,0.00026746949842905253
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.18.attention.self.value.weight,3e-07,3754.0937405059512,0.00025127923976608186,23.639365755131386,0.16075732863645203,0.013157894736842105,0.00025127923976608186,0.0,0.9997487207602339,0.00025127923976608186,0.0,0.00021591159917574954
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.18.attention.output.dense.weight,3e-07,279.46694367793145,4.5687134502923974e-05,2.8992250368236663,0.15638285595885093,0.008771929824561403,4.5687134502923974e-05,0.0,0.9999543128654971,4.5687134502923974e-05,0.0,6.949514263758841e-05
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.18.intermediate.dense.weight,3e-07,1683.0803859570622,6.853070175438596e-05,8.140892821310926,0.19798684496844488,0.007309941520467836,6.853070175438596e-05,0.0,0.9999314692982456,6.853070175438596e-05,0.0,0.00013412946186629125
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.18.output.dense.weight,3e-07,1.0,0.0,0.0,nan,0.0043859649122807015,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.19.attention.self.query.weight,3e-07,1.0,0.0,0.0,nan,0.0043859649122807015,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.19.attention.self.key.weight,3e-07,3155.1019155491617,0.00013706140350877192,16.52672158798462,0.1355454495856774,0.005847953216374269,0.00013706140350877192,0.0,0.9998629385964912,0.00013706140350877192,0.0,0.00015631687364933635
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.19.attention.self.value.weight,3e-07,1586.4809925319078,0.00011421783625730994,10.580204844345591,0.12354263267734988,0.011695906432748537,0.00011421783625730994,0.0,0.9998857821637427,0.00011421783625730994,0.0,0.0001450305846605382
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.19.attention.output.dense.weight,3e-07,292.30173955575987,4.5687134502923974e-05,2.8320016636253613,0.12550107186664494,0.01023391812865497,4.5687134502923974e-05,0.0,0.9999543128654971,4.5687134502923974e-05,0.0,7.562784971749889e-05
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.19.intermediate.dense.weight,3e-07,2540.5788887651324,9.137426900584795e-05,12.768993709962762,0.2441773113786435,0.007309941520467836,9.137426900584795e-05,0.0,0.9999086257309941,9.137426900584795e-05,0.0,0.00017886678525386187
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.19.output.dense.weight,3e-07,2709.5335444737134,0.00025127923976608186,21.348062597409466,0.17018281057816306,0.008771929824561403,0.00025127923976608186,0.0,0.9997487207602339,0.00025127923976608186,0.0,0.0002195530694101463
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.20.attention.self.query.weight,3e-07,1.0,0.0,0.0,nan,0.011695906432748537,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.20.attention.self.key.weight,3e-07,1.0,0.0,0.0,nan,0.008771929824561403,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.20.attention.self.value.weight,3e-07,1.0,0.0,0.0,nan,0.005847953216374269,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.20.attention.output.dense.weight,3e-07,1413.258451932953,9.137426900584795e-05,9.329074735927195,0.10991753230636958,0.005847953216374269,9.137426900584795e-05,0.0,0.9999086257309941,9.137426900584795e-05,0.0,0.00018024651020133976
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.20.intermediate.dense.weight,3e-07,1.0,0.0,0.0,nan,0.0014619883040935672,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.20.output.dense.weight,3e-07,752.89023259106,4.5687134502923974e-05,5.1282288475419096,0.2578020274173449,0.011695906432748537,4.5687134502923974e-05,0.0,0.9999543128654971,4.5687134502923974e-05,0.0,0.00010491659743365804
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.21.attention.self.query.weight,3e-07,1.0,0.0,0.0,nan,0.0029239766081871343,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.21.attention.self.key.weight,3e-07,1.0,0.0,0.0,nan,0.005847953216374269,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.21.attention.self.value.weight,3e-07,1614.6665880158405,0.00011421783625730994,10.302009215592953,0.13528695996995038,0.007309941520467836,0.00011421783625730994,0.0,0.9998857821637427,0.00011421783625730994,0.0,0.0001805663145125339
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.21.attention.output.dense.weight,3e-07,3392.9803068291644,0.00041118421052631577,28.921567662155006,0.0883936807241012,0.0029239766081871343,0.00041118421052631577,0.0,0.9995888157894737,0.00041118421052631577,0.0,0.0002956472592394688
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.21.intermediate.dense.weight,3e-07,3981.007851383373,0.0001599049707602339,20.90891785888621,0.06872577865168317,0.005847953216374269,0.0001599049707602339,0.0,0.9998400950292398,0.0001599049707602339,0.0,0.0002326055082547391
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.21.output.dense.weight,3e-07,2883.7449815810633,0.0001827485380116959,18.151212062280738,0.12140196499791756,0.0014619883040935672,0.0001827485380116959,0.0,0.9998172514619883,0.0001827485380116959,0.0,0.00022778109216233308
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.22.attention.self.query.weight,3e-07,16671.846357221504,0.00041118421052631577,66.5965953173339,0.10171467910814058,0.007309941520467836,0.00041118421052631577,0.0,0.9995888157894737,0.00041118421052631577,0.0,0.00035450755889724733
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.22.attention.self.key.weight,3e-07,4047.837257058848,6.853070175438596e-05,13.634345910748976,0.15042855588665982,0.01023391812865497,6.853070175438596e-05,0.0,0.9999314692982456,6.853070175438596e-05,0.0,0.00017065215303350696
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.22.attention.self.value.weight,3e-07,1672.1605862282674,9.137426900584795e-05,10.909433363726574,0.1696283039994522,0.0043859649122807015,9.137426900584795e-05,0.0,0.9999086257309941,9.137426900584795e-05,0.0,0.00017505174605269864
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.22.attention.output.dense.weight,3e-07,402.03517860223013,4.5687134502923974e-05,3.600986766121852,0.24870091301453606,0.0043859649122807015,4.5687134502923974e-05,0.0,0.9999543128654971,4.5687134502923974e-05,0.0,9.966920676183462e-05
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.22.intermediate.dense.weight,3e-07,1591.0992658567932,9.137426900584795e-05,9.663845739713892,0.15240915824569962,0.0043859649122807015,9.137426900584795e-05,0.0,0.9999086257309941,9.137426900584795e-05,0.0,0.0001671004713230275
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.22.output.dense.weight,3e-07,1.0,0.0,0.0,nan,0.01023391812865497,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.23.attention.self.query.weight,3e-07,972.019593305977,4.5687134502923974e-05,5.3430230634883005,0.1984212670535132,0.0014619883040935672,4.5687134502923974e-05,0.0,0.9999543128654971,4.5687134502923974e-05,0.0,8.87995649058212e-05
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.23.attention.self.key.weight,3e-07,1133.975901055322,4.5687134502923974e-05,6.23569425407049,0.23397344851549173,0.01023391812865497,4.5687134502923974e-05,0.0,0.9999543128654971,4.5687134502923974e-05,0.0,9.18915158396023e-05
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.23.attention.self.value.weight,3e-07,855.094445716778,4.5687134502923974e-05,5.007175828790274,0.17801254338514905,0.014619883040935672,4.5687134502923974e-05,0.0,0.9999543128654971,4.5687134502923974e-05,0.0,0.0001122221391792407
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.23.attention.output.dense.weight,3e-07,2074.7449548115155,0.0001599049707602339,15.467543541263275,0.06901231502720294,0.008771929824561403,0.0001599049707602339,0.0,0.9998400950292398,0.0001599049707602339,0.0,0.0002090594033799792
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.23.intermediate.dense.weight,3e-07,3463.3943994870565,0.00029696637426900583,24.81229459373798,0.14236959326224055,0.01023391812865497,0.00029696637426900583,0.0,0.999703033625731,0.00029696637426900583,0.0,0.00024634836029279226
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.23.output.dense.weight,3e-07,1476.8187739573734,0.00013706140350877192,12.260261955525262,0.15358241941288595,0.011695906432748537,0.00013706140350877192,0.0,0.9998629385964912,0.00013706140350877192,0.0,0.00016534169771389746
roberta-large,sst-5,int8,sparse_p0p1,lm_head.dense.weight,3e-07,1.0,0.0,0.0,nan,0.005847953216374269,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,lm_head.decoder.weight,3e-07,1.0,0.0,0.0,nan,0.01023391812865497,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.0.attention.self.query.weight,1e-06,555.195846129904,0.00027412280701754384,9.32091249359407,0.16538964558936822,0.0043859649122807015,0.00027412280701754384,0.0,0.9997258771929824,0.00027412280701754384,0.0,0.0002822159016177982
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.0.attention.self.key.weight,1e-06,265.9960211594193,0.0001827485380116959,5.774926521854736,0.07811855256257813,0.0043859649122807015,0.0001827485380116959,0.0,0.9998172514619883,0.0001827485380116959,0.0,0.00021170619689283375
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.0.attention.self.value.weight,1e-06,291.59236598246883,0.0001827485380116959,6.004861942501732,0.19024113002324816,0.011695906432748537,0.0001827485380116959,0.0,0.9998172514619883,0.0001827485380116959,0.0,0.000234117584369563
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.0.attention.output.dense.weight,1e-06,165.65723979294611,0.0001827485380116959,4.382371824127284,0.14063542370717486,0.013157894736842105,0.0001827485380116959,0.0,0.9998172514619883,0.0001827485380116959,0.0,0.0001617792970506751
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.0.intermediate.dense.weight,1e-06,874.6259067408116,0.00029696637426900583,13.178557228878237,0.18552864172663042,0.007309941520467836,0.00029696637426900583,0.0,0.999703033625731,0.00029696637426900583,0.0,0.0002655219746218258
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.0.output.dense.weight,1e-06,141.36690817789145,4.5687134502923974e-05,1.9404168534836892,0.2941344986292567,0.008771929824561403,4.5687134502923974e-05,0.0,0.9999543128654971,4.5687134502923974e-05,0.0,0.00010299386935919604
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.1.attention.self.query.weight,1e-06,542.2805840618744,0.0001599049707602339,6.7123412425666515,0.11158627956193186,0.011695906432748537,0.0001599049707602339,0.0,0.9998400950292398,0.0001599049707602339,0.0,0.00019791296102211875
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.1.attention.self.key.weight,1e-06,4582.033573244024,0.0001827485380116959,23.28207459556196,0.09873620975638975,0.013157894736842105,0.0001827485380116959,0.0,0.9998172514619883,0.0001827485380116959,0.0,0.0005858576002964349
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.1.attention.self.value.weight,1e-06,429.1825478327038,0.0003426535087719298,9.443704670736338,0.16115541304934108,0.0043859649122807015,0.0003426535087719298,0.0,0.9996573464912281,0.0003426535087719298,0.0,0.00029125632578392647
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.1.attention.output.dense.weight,1e-06,238.82941658191208,0.0003426535087719298,6.692168892448578,0.11530474505234253,0.005847953216374269,0.0003426535087719298,0.0,0.9996573464912281,0.0003426535087719298,0.0,0.0002342189314730802
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.1.intermediate.dense.weight,1e-06,1229.4728205259082,0.00027412280701754384,15.111563903546504,0.15777899322851477,0.008771929824561403,0.00027412280701754384,0.0,0.9997258771929824,0.00027412280701754384,0.0,0.00027095384140998367
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.1.output.dense.weight,1e-06,214.42063940776097,0.00011421783625730994,3.7293066111579707,0.2417941034960512,0.007309941520467836,0.00011421783625730994,0.0,0.9998857821637427,0.00011421783625730994,0.0,0.00013604976582901317
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.2.attention.self.query.weight,1e-06,292.44474661920486,0.0001599049707602339,5.664553857190568,0.16510466795592707,0.013157894736842105,0.0001599049707602339,0.0,0.9998400950292398,0.0001599049707602339,0.0,0.00013780333052732576
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.2.attention.self.key.weight,1e-06,1.0,0.0,0.0,nan,0.007309941520467836,0.0,0.0,1.0,0.0,0.0,0.0
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.2.attention.self.value.weight,1e-06,74.63223177484748,0.00013706140350877192,2.7649402824646017,0.19627394927004196,0.0029239766081871343,0.00013706140350877192,0.0,0.9998629385964912,0.00013706140350877192,0.0,0.00013821826373217475
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.2.attention.output.dense.weight,1e-06,109.85421261602895,0.00045687134502923974,5.168123394620418,0.14393314516568217,0.013157894736842105,0.00045687134502923974,0.0,0.9995431286549707,0.00045687134502923974,0.0,0.00017679256543908238
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.2.intermediate.dense.weight,1e-06,127.64966062736637,2.2843567251461987e-05,1.2273538239709316,0.20248784409639706,0.0043859649122807015,2.2843567251461987e-05,0.0,0.9999771564327485,2.2843567251461987e-05,0.0,9.005227272312323e-05
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.2.output.dense.weight,1e-06,218.76375990436097,6.853070175438596e-05,3.008271231261085,0.13459772452576355,0.005847953216374269,6.853070175438596e-05,0.0,0.9999314692982456,6.853070175438596e-05,0.0,0.00013884617301521533
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.3.attention.self.query.weight,1e-06,1301.6044221887619,0.0003654970760233918,16.919840684170996,0.1246471243856285,0.0043859649122807015,0.0003654970760233918,0.0,0.9996345029239766,0.0003654970760233918,0.0,0.0003610653239673271
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.3.attention.self.key.weight,1e-06,89.30821256977373,4.5687134502923974e-05,1.6249180925515505,0.3133529625258629,0.005847953216374269,4.5687134502923974e-05,0.0,0.9999543128654971,4.5687134502923974e-05,0.0,9.440049928891596e-05
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.3.attention.self.value.weight,1e-06,318.1142628765613,0.00022843567251461987,6.513034547326374,0.2288915312011291,0.011695906432748537,0.00022843567251461987,0.0,0.9997715643274854,0.00022843567251461987,0.0,0.00023044388285359594
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.3.attention.output.dense.weight,1e-06,257.1139645510239,0.00029696637426900583,6.472852125926263,0.15470990890771374,0.008771929824561403,0.00029696637426900583,0.0,0.999703033625731,0.00029696637426900583,0.0,0.000255666445300328
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.3.intermediate.dense.weight,1e-06,1261.3988665279398,0.0005254020467836257,19.998548854080486,0.08692078921984767,0.0029239766081871343,0.0005254020467836257,0.0,0.9994745979532164,0.0005254020467836257,0.0,0.00031422310397531824
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.3.output.dense.weight,1e-06,1060.19748164032,0.00041118421052631577,15.74655000987346,0.09012647375651078,0.005847953216374269,0.00041118421052631577,0.0,0.9995888157894737,0.00041118421052631577,0.0,0.0003229438110789998
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.4.attention.self.query.weight,1e-06,39.92658539246863,2.2843567251461987e-05,1.1754637258758744,0.3599944369508636,0.01023391812865497,2.2843567251461987e-05,0.0,0.9999771564327485,2.2843567251461987e-05,0.0,5.8957563268865223e-05
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.4.attention.self.key.weight,1e-06,208.50622979089897,0.00011421783625730994,3.982384373582533,0.21029626729349857,0.008771929824561403,0.00011421783625730994,0.0,0.9998857821637427,0.00011421783625730994,0.0,0.0001625854225778105
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.4.attention.self.value.weight,1e-06,556.6009069416502,0.0003883406432748538,11.049027177274887,0.11766688140441128,0.0043859649122807015,0.0003883406432748538,0.0,0.9996116593567251,0.0003883406432748538,0.0,0.000309658500786147
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.4.attention.output.dense.weight,1e-06,399.11039456164116,0.00043402777777777775,9.857625808547171,0.1635601860789269,0.0014619883040935672,0.00043402777777777775,0.0,0.9995659722222222,0.00043402777777777775,0.0,0.00030752171202878386
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.4.intermediate.dense.weight,1e-06,1292.1002514055328,0.0003883406432748538,18.03897872977223,0.1700988577673472,0.011695906432748537,0.0003883406432748538,0.0,0.9996116593567251,0.0003883406432748538,0.0,0.00031903329588768223
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.4.output.dense.weight,1e-06,565.63325825226,0.00027412280701754384,9.947996528955594,0.10322943785549883,0.013157894736842105,0.00027412280701754384,0.0,0.9997258771929824,0.00027412280701754384,0.0,0.00024094605454571988
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.5.attention.self.query.weight,1e-06,396.3117611067387,0.00022843567251461987,7.701885729432723,0.16351705803025268,0.0014619883040935672,0.00022843567251461987,0.0,0.9997715643274854,0.00022843567251461987,0.0,0.00020615478338417668
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.5.attention.self.key.weight,1e-06,454.9251889151254,0.0001599049707602339,6.909040371308932,0.133940457628438,0.0043859649122807015,0.0001599049707602339,0.0,0.9998400950292398,0.0001599049707602339,0.0,0.00024472425173176573
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.5.attention.self.value.weight,1e-06,174.61556246164025,0.00011421783625730994,3.6044987032681517,0.2518349826405544,0.008771929824561403,0.00011421783625730994,0.0,0.9998857821637427,0.00011421783625730994,0.0,0.0001629236227606343
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.5.attention.output.dense.weight,1e-06,457.58608865741303,0.00045687134502923974,10.887526544259101,0.1343163841728575,0.007309941520467836,0.00045687134502923974,0.0,0.9995431286549707,0.00045687134502923974,0.0,0.00032869593553615597
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.5.intermediate.dense.weight,1e-06,828.1115499438109,0.00029696637426900583,13.146361300319144,0.11662149174024844,0.01023391812865497,0.00029696637426900583,0.0,0.999703033625731,0.00029696637426900583,0.0,0.00024443045932316773
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.5.output.dense.weight,1e-06,62.52201640878015,2.2843567251461987e-05,1.1042060244722594,0.20243623756991067,0.01023391812865497,2.2843567251461987e-05,0.0,0.9999771564327485,2.2843567251461987e-05,0.0,8.303033946372748e-05
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.6.attention.self.query.weight,1e-06,356.2010626819619,0.0001599049707602339,6.253475088344106,0.1256966745703623,0.0043859649122807015,0.0001599049707602339,0.0,0.9998400950292398,0.0001599049707602339,0.0,0.0001892084816097842
roberta-large,sst-5,int8,sparse_p0p1,roberta.encoder.layer.6.attention.self.key.weight,1e-06,252.1833528844369,0.0001599049707602339,5.342337302676665,0.13075351327504098,0.01023391812865497,0.0001599049707602339,0.0,0.9998400950292398,0.0001599049707602339,0.0,0.00017052603070311702
