group,model,dataset,seed,L_mode,h2,m_L,lambda_q50,lambda_q90,lambda_q95,median_abs_K,MAD_K,SNR2,finite_rate,zero_K_frac,stability_q90_2x,stability_q90_next,stability_q90_prev,log_slope_q90_next,log_slope_q90_prev,low_h2_noise_suspected,large_h2_nonlocal_suspected,alignment_eff,norm_ratio_eff,zero_coord_frac_eff,rms_snap_error
A_seed,roberta-large,sst-5,19,L_clean32,0.0015,16,1.1335881027675662e-05,1.645480874956378e-05,2.110861472661516e-05,4624.287287394205,3732.336892022027,0.8356799331752482,1.0,0.0,0.7663893254671438,0.3890991090053132,0.02375432606373873,1.1424257730116587,0.05929242409419523,False,False,1.0000000019786315,1.000000000811563,9.842178474206023e-07,3.0092281658940838e-09
A_seed,roberta-large,sst-5,19,L_clean32,0.002,16,1.5126586516689471e-05,2.2857360561970988e-05,2.4245155231114573e-05,6170.2728271484375,3908.3659648895264,1.064841942322764,1.0,0.0,0.05439976804707211,0.2716078457007977,0.28010896161608934,0.5926086244525445,1.1424257730116587,False,False,0.9999999998550186,0.9999999995997635,7.611448110189216e-07,2.9895470179281084e-09
A_seed,roberta-large,sst-5,19,L_clean32,0.003,16,1.2807272101856366e-05,2.9065599294222148e-05,3.3923731966251764e-05,5224.34049182468,3583.7557580735947,0.983261590346022,1.0,0.0,nan,0.17081372876715756,0.21359403106789696,0.6511022866414459,0.5926086244525445,False,False,1.0000000008171395,1.0000000008779237,5.111069020851695e-07,2.9549214886988257e-09
A_seed,roberta-large,sst-5,19,L_clean32,0.004,16,1.2150386893879592e-05,2.410079572911027e-05,2.6174849386842718e-05,4956.528544425964,3760.743886232376,0.8889551651033966,1.0,0.0,nan,0.2824681510487073,0.20600163641541,1.114916665970897,0.6511022866414459,False,False,1.0000000008767256,0.9999999985392702,4.1611701021082746e-07,2.93479934364441e-09
A_seed,roberta-large,sst-5,19,L_clean32,0.005,16,6.433530065726203e-06,3.090850321998278e-05,4.0792745724897345e-05,2624.6023178100586,2634.420394897461,0.6719770368057153,1.0,0.0,0.6267547835263956,0.6267547835263956,0.22025354065730662,1.4218043240493983,1.114916665970897,False,False,1.000000003574002,1.000000001007935,3.5115618092901937e-07,2.9174684146518123e-09
A_seed,roberta-large,sst-5,19,L_clean32,0.01,16,3.508468427819001e-06,1.1536450348462789e-05,1.2350689391080477e-05,1431.2291145324707,964.6135568618774,1.0007643014955558,1.0,0.0,nan,nan,1.6792037938166564,nan,1.4218043240493983,False,False,1.0000000032520784,1.000000001004365,2.0591357206308988e-07,2.9306136365529375e-09
A_seed,roberta-large,sst-5,19,L_oracle_precision,1e-05,16,0.0032727747837330077,0.007668052447521117,0.008790535316795729,1335144.0429687498,1335144.04296875,0.6744907594765951,1.0,0.0625,nan,0.8970189441671125,nan,2.0691651231910355,nan,True,False,0.7952683888653396,0.9663882726710631,0.5935628820165583,1.2598642269210372e-05
A_seed,roberta-large,sst-5,19,L_oracle_precision,3e-05,16,0.00035325447289778566,0.0007896641363306629,0.000815643544054584,144110.78559027778,148349.33810763888,0.6552195949201212,1.0,0.0625,nan,0.92657953460469,8.710523862007687,2.1691125852193087,2.0691651231910355,True,False,0.941410127338093,1.0197378977867362,0.3057093236944733,2.0773994243390315e-05
A_seed,roberta-large,sst-5,19,L_oracle_precision,0.0001,16,3.179454114879166e-05,5.79775074688033e-05,6.358397699657472e-05,12969.970703125,10681.15234375,0.8190244936501512,1.0,0.0,nan,0.7007046667811355,12.620180621517527,1.0980438404040769,2.1691125852193087,True,False,0.9921240328969397,1.0072287522153223,0.10903463398134514,2.523287210444897e-05
A_seed,roberta-large,sst-5,19,L_oracle_precision,0.0003,16,6.64968242713333e-06,1.735239671637002e-05,1.8598335058643957e-05,2712.6736111111113,2585.5170355902783,0.7076624361721652,1.0,0.0,nan,0.05691480813799265,2.3411813984708347,0.04867108202243471,1.0980438404040769,False,False,0.9991115457763534,1.00087483541321,0.03736940464860969,2.5308215421434972e-05
A_seed,roberta-large,sst-5,19,L_oracle_precision,0.001,16,6.386625403951819e-06,1.636478832960868e-05,2.1022695918480567e-05,2605.438232421875,2613.067626953125,0.672521443390532,1.0,0.0,0.40330508958510275,0.005203373309738828,0.06034959368370662,0.012799825280046197,0.04867108202243471,False,False,0.9999226853849922,1.0000804127611502,0.011246573996505579,2.4873145787332887e-05
A_seed,roberta-large,sst-5,19,L_oracle_precision,0.0015,16,1.1649603084849202e-05,1.6449940437625863e-05,2.1095014837405132e-05,4752.265082465277,3746.880425347222,0.8554740266121701,1.0,0.0,0.7736363651400371,0.3960409672766734,0.005176438368492705,1.1597537074620443,0.012799825280046197,False,False,0.9999662338292038,1.0000346998809804,0.007496062969272434,2.465678080198075e-05
A_seed,roberta-large,sst-5,19,L_oracle_precision,0.002,16,1.5297260765323942e-05,2.296479115622784e-05,2.4335684652188794e-05,6239.891052246094,3910.064697265625,1.0763885461598444,1.0,0.0,0.052633849143645314,0.2704758719222674,0.2836886427833491,0.5904121656856877,1.1597537074620443,False,False,0.9999812817319846,1.0000224594914748,0.005623148496862056,2.4482772762322143e-05
A_seed,roberta-large,sst-5,19,L_oracle_precision,0.003,16,1.2914541425947389e-05,2.9176213338197212e-05,3.396861861682336e-05,5268.096923828125,3599.3787977430557,0.9871933171849505,1.0,0.0,nan,0.17146490350030866,0.2128933558675376,0.6538331704627199,0.5904121656856877,False,False,0.9999918578400457,1.0000082318395092,0.0037487442152442803,2.422209372224956e-05
A_seed,roberta-large,sst-5,19,L_oracle_precision,0.004,16,1.2167229284361182e-05,2.4173516562193906e-05,2.62387245919008e-05,4963.397979736328,3747.9400634765625,0.8932282844010023,1.0,0.0,nan,0.2742114211119703,0.206949475314559,1.0859713067746473,0.6538331704627199,False,False,0.9999954996454699,1.000008586097114,0.0028131311634007495,2.403731027855655e-05
A_seed,roberta-large,sst-5,19,L_oracle_precision,0.005,16,6.4826810088772885e-06,3.080217116619827e-05,4.0697370696345114e-05,2644.6533203125,2666.32080078125,0.669009605313514,1.0,0.0,0.6257497651943384,0.6257497651943384,0.21520088155596132,1.4179248734524152,1.0859713067746473,False,False,0.9999971521560402,1.0000031003053051,0.002250643922381742,2.3914934730278742e-05
A_seed,roberta-large,sst-5,19,L_oracle_precision,0.01,16,3.5015655575175456e-06,1.1527719165724114e-05,1.2359691480212128e-05,1428.4133911132812,973.7014770507812,0.9894733198276627,1.0,0.0,nan,nan,1.6720090116156485,nan,1.4179248734524152,False,False,0.9999992970200672,1.0000010187928403,0.001125653506555413,2.3793916062409645e-05
B_task,roberta-large,rte,16,L_clean32,1e-05,16,0.00022648383996765173,0.0009971267221139985,0.0010238026750168112,92387.19940185545,70035.45761108398,0.8897537678201892,1.0,0.0,nan,0.8231795282422889,nan,1.5770990028679965,nan,True,False,1.0000000000562903,1.0000000022813755,0.00013750840400293413,3.1119357972206436e-09
B_task,roberta-large,rte,16,L_clean32,3e-05,16,7.476448854189404e-05,0.00017631241658323782,0.00021024567579032712,30497.709910074867,26292.27108425564,0.7823753016095015,1.0,0.0,nan,0.6575136842117684,4.655453749553691,0.8899898503778233,1.5770990028679965,True,False,1.0000000024197262,0.9999999929128736,4.598954960643284e-05,3.111593697318676e-09
B_task,roberta-large,rte,16,L_clean32,0.0001,16,1.3521773065436119e-05,6.038458932579935e-05,6.804235880065761e-05,5516.409873962402,5516.409873962402,0.6744907594765951,1.0,0.0,nan,0.6830146831352614,1.9198246875893474,1.04577368837659,0.8899898503778233,False,False,0.9999999987486081,0.9999999951507494,1.3872918652516823e-05,3.1085104675105307e-09
B_task,roberta-large,rte,16,L_clean32,0.0003,16,8.469300935201397e-06,1.9141027498170934e-05,2.122761813648718e-05,3455.0825754801435,3193.8155492146816,0.7296668309361112,1.0,0.0,nan,0.4082746851276694,2.154720256101679,0.43581777349119527,1.04577368837659,False,False,1.0000000047420463,0.9999999992074252,4.737273542605249e-06,3.088925799716568e-09
B_task,roberta-large,rte,16,L_clean32,0.001,16,5.634158483653749e-06,1.132623011506045e-05,1.3470696998258043e-05,2298.593521118164,2554.29744720459,0.6069692828780373,1.0,0.0,0.38751711939830413,0.08438218151609456,0.689973328614068,0.19979624691484427,0.43581777349119527,False,False,1.000000001186702,1.0000000015877675,1.5192368838445554e-06,3.037329475142121e-09
B_task,roberta-large,rte,16,L_clean32,0.0015,16,6.050718727487532e-06,1.2281962204904718e-05,1.4290542136911622e-05,2468.4932496812607,2448.929680718316,0.6798790099403726,1.0,0.0,0.8718684699993495,0.27954621815934955,0.0778159056414209,0.856867777375334,0.19979624691484427,False,False,1.0000000003895269,1.0000000005804974,1.0326398343195143e-06,3.009360942048777e-09
B_task,roberta-large,rte,16,L_clean32,0.002,16,5.0243754684344475e-06,1.5715338570408117e-05,2.0237903646472042e-05,2049.677073955536,2251.863479614258,0.613930755043309,1.0,0.0,0.6854184664381643,0.46291587082494473,0.21847293532036838,0.9382598112991539,0.856867777375334,False,False,0.9999999996750248,0.9999999997049609,7.813743553456266e-07,2.989446465171964e-09
B_task,roberta-large,rte,16,L_clean32,0.003,16,6.410374248912879e-06,2.2990218672953302e-05,2.746798854166917e-05,2615.004777908325,2683.142820994059,0.6573621593623757,1.0,0.0,nan,0.1520952776920448,0.3164336925020196,0.4921483774674534,0.9382598112991539,False,False,0.9999999974826893,1.0000000005693301,5.448170995311859e-07,2.954903986506837e-09
B_task,roberta-large,rte,16,L_clean32,0.004,16,7.926676590811316e-06,2.6486922518312246e-05,3.350682467682135e-05,3233.380615711212,2352.4481803178787,0.9270705154802856,1.0,0.0,nan,0.3410932980505103,0.13201623219629227,1.8695289522634475,0.4921483774674534,False,False,0.9999999976259284,0.9999999998911246,4.412466947834127e-07,2.9347133989867496e-09
B_task,roberta-large,rte,16,L_clean32,0.005,16,6.308823862045713e-06,1.7452410420239496e-05,2.9720831217708325e-05,2573.709487915039,2885.841131210327,0.6015380571029131,1.0,0.0,0.25400442305612037,0.25400442305612037,0.5176655466416211,0.4227610182138829,1.8695289522634475,False,True,0.9999999974588393,0.9999999980151411,3.609643100380973e-07,2.9174314462352967e-09
B_task,roberta-large,rte,16,L_clean32,0.01,16,2.039481677139453e-06,1.3019420726503517e-05,1.7736680435468472e-05,831.9789171218872,831.9789171218872,0.6744907594765946,1.0,0.0,nan,nan,0.34049052153459186,nan,0.4227610182138829,False,False,0.9999999991611507,0.9999999973832333,2.1204355054869553e-07,2.9308951301912192e-09
B_task,roberta-large,rte,16,L_oracle_precision,1e-05,16,0.0014260531982619872,0.002641590480866789,0.003763782185345713,581741.3330078124,448226.9287109374,0.8754029005972832,1.0,0.0,nan,0.7876022837419533,nan,1.410228847550202,nan,True,False,0.7952978520739009,0.9664035574982097,0.5935447246068698,1.2598376460711265e-05
B_task,roberta-large,rte,16,L_oracle_precision,3e-05,16,0.00023379365009698795,0.000561067784637499,0.0006260020913816722,95367.431640625,95367.431640625,0.6744907594765952,1.0,0.0,nan,0.8158210600689265,3.708148550830358,1.4052206895706087,1.410228847550202,True,False,0.9414151067570431,1.0197340524297622,0.30573475680138085,2.0773977618821622e-05
B_task,roberta-large,rte,16,L_oracle_precision,0.0001,16,2.758446345226034e-05,0.00010333686898818936,0.00012461129253406013,11253.35693359375,10204.315185546875,0.7438309310115722,1.0,0.0,nan,0.7885963329314705,4.42950241962646,1.4144988865846657,1.4052206895706087,True,False,0.9921251114440338,1.0072293206008647,0.10904316237662402,2.523227043579729e-05
B_task,roberta-large,rte,16,L_oracle_precision,0.0003,16,7.792998944260269e-06,2.1845792258887108e-05,2.759880859462253e-05,3178.914388020834,3104.739718967014,0.6906048731842271,1.0,0.0,nan,0.46281033737343313,3.730286914445224,0.5161279850744533,1.4144988865846657,False,False,0.9991115895426766,1.000875214476673,0.03737526994706734,2.5308710291961338e-05
B_task,roberta-large,rte,16,L_oracle_precision,0.001,16,5.528385454820023e-06,1.1735333310551294e-05,1.3639932421111909e-05,2255.4397583007812,2613.067626953125,0.5821790679423895,1.0,0.0,0.35634346902106556,0.08336782630028518,0.8615399170388741,0.19748813209127106,0.5161279850744533,False,False,0.9999226930554233,1.000080596386047,0.01125170737037912,2.487310220773918e-05
B_task,roberta-large,rte,16,L_oracle_precision,0.0015,16,5.968263812834904e-06,1.2713682622929111e-05,1.479701339197044e-05,2434.624565972222,2483.367919921875,0.6612519068840351,1.0,0.0,0.8048971079404875,0.2519694937341786,0.07695246644437223,0.7811328124789599,0.19748813209127106,False,False,0.9999662342222974,1.0000346415171586,0.007502490586326574,2.4657540859315157e-05
B_task,roberta-large,rte,16,L_oracle_precision,0.002,16,5.083416413370154e-06,1.5917143048895077e-05,2.0332750767395573e-05,2073.7648010253906,2218.008041381836,0.6306267468480515,1.0,0.0,0.666944992074751,0.4416462357697894,0.20125849311443159,0.9021384888125985,0.7811328124789599,False,False,0.9999812846239532,1.0000224438362524,0.005626863037003878,2.4482198376910612e-05
B_task,roberta-large,rte,16,L_oracle_precision,0.003,16,6.4191336969723976e-06,2.294688980229509e-05,2.742209827855513e-05,2618.5777452256943,2650.1549614800347,0.6664540443097008,1.0,0.0,nan,0.15627880870833738,0.30634855126851945,0.504747911248765,0.9021384888125985,False,False,0.9999918620497961,1.0000082010531939,0.00375066860824691,2.4223593145755292e-05
B_task,roberta-large,rte,16,L_oracle_precision,0.004,16,7.89012672506033e-06,2.6533002560438073e-05,3.351549658846986e-05,3218.4720039367676,2368.450164794922,0.9165612426881845,1.0,0.0,nan,0.34164743417998295,0.13515668325956282,1.8732993822855746,0.504747911248765,False,False,0.9999955004264204,1.0000088171649857,0.002813241230864813,2.403333577038698e-05
B_task,roberta-large,rte,16,L_oracle_precision,0.005,16,6.295989765579573e-06,1.7468069972926053e-05,2.963324004609838e-05,2568.4738159179688,2943.8400268554688,0.5884870913467315,1.0,0.0,0.25476675959493583,0.25476675959493583,0.5189429675183856,0.42423606916119794,1.8732993822855746,False,True,0.9999971544124617,1.0000032642044985,0.0022503998166943564,2.39147642529548e-05
B_task,roberta-large,rte,16,L_oracle_precision,0.01,16,2.066885000506679e-06,1.3017786134779325e-05,1.771397284319184e-05,843.1577682495117,843.1577682495117,0.6744907594765946,1.0,0.0,nan,nan,0.34186177666532946,nan,0.42423606916119794,False,False,0.9999993130955926,1.0000010075388244,0.001126302412241505,2.3794534525028355e-05
B_task,roberta-large,rte,17,L_clean32,1e-05,16,6.574749637778522e-06,1.6072963554417347e-05,2.009091906411535e-05,2682.2090148925777,2086.162567138672,0.8672024050413363,1.0,0.0625,nan,0.2878809221535184,nan,0.3090354448875705,nan,False,False,1.000000003701724,0.9999999930808857,0.00013678647538285793,3.1119013281135244e-09
B_task,roberta-large,rte,17,L_clean32,3e-05,16,3.08463909377342e-06,1.1445863696750866e-05,1.4286846199341773e-05,1258.3202785915798,1158.9792039659287,0.7323042531460173,1.0,0.0625,nan,0.13127700018322086,0.4042595278083249,0.11688882126576823,0.3090354448875705,False,False,0.9999999970473781,0.9999999974037608,4.5494985602696424e-05,3.111772557878013e-09
B_task,roberta-large,rte,17,L_clean32,0.0001,16,3.2290387752777485e-06,9.943284914858382e-06,2.855566719625775e-05,1317.2626495361328,1284.480094909668,0.6917051408089442,1.0,0.0,nan,0.20254727766283676,0.15111491259113463,0.16788637836215858,0.11688882126576823,False,False,1.0000000065807007,0.9999999960745,1.3864951698305457e-05,3.1083860556809046e-09
B_task,roberta-large,rte,17,L_clean32,0.0003,16,6.498884245400233e-06,1.1957270407936176e-05,1.2451466542221715e-05,2651.413281758627,2557.3703977796768,0.6992939934130645,1.0,0.0,nan,0.11198111777149275,0.16843186245158653,0.09864198926958867,0.16788637836215858,False,False,1.0000000031569278,1.0000000003879854,4.651475574175142e-06,3.0890514260290377e-09
B_task,roberta-large,rte,17,L_clean32,0.001,16,6.860118929708984e-06,1.0618281790178372e-05,1.2373481257098822e-05,2798.4678745269775,1392.9009437561035,1.3551148274554268,1.0,0.0,0.7064142258197212,0.25210848288753734,0.12610218094740636,0.5544963354479009,0.09864198926958867,False,False,0.9999999987569008,0.9999999981422097,1.4279233317296549e-06,3.0369615334532547e-09
B_task,roberta-large,rte,17,L_clean32,0.0015,16,7.634330763772562e-06,1.3295240955281089e-05,1.4741284791961732e-05,3114.4751442803276,1940.4225879245332,1.0825913481472602,1.0,0.0,1.2198605440317718,0.36283257332822416,0.20134715668257427,1.0760674297423762,0.5544963354479009,False,False,1.0000000007969212,0.9999999999812329,9.462290232577628e-07,3.0093770021631543e-09
B_task,roberta-large,rte,17,L_clean32,0.002,16,8.164540991831904e-06,1.8119187806937096e-05,1.9643008670412663e-05,3330.7820558547974,1488.3950352668762,1.509398825763816,1.0,0.0,0.8807211692571864,0.6288578564060644,0.2662341511563209,1.2032578336951543,1.0760674297423762,False,False,0.9999999985226353,0.9999999988842363,7.323469448141363e-07,2.9894349460688605e-09
B_task,roberta-large,rte,17,L_clean32,0.003,16,1.1432981557802169e-05,2.9513582039884314e-05,3.42834967774006e-05,4663.894573847452,1984.4041930304638,1.5852384329167994,1.0,0.0,nan,0.15462571633281547,0.386072887780144,0.49977475171847685,1.2032578336951543,False,False,0.9999999988798247,0.9999999995968702,5.000795874212011e-07,2.9548957300562785e-09
B_task,roberta-large,rte,17,L_clean32,0.004,16,8.479548443408238e-06,3.407714095897446e-05,5.636384832728364e-05,3459.140658378601,1967.8063690662384,1.1856646296521947,1.0,0.0,nan,0.39465323737148555,0.13391847604427104,2.249465964038939,0.49977475171847685,False,False,0.9999999985557128,0.9999999981181651,3.775110610924753e-07,2.934851763628316e-09
B_task,roberta-large,rte,17,L_clean32,0.005,16,4.823895795114901e-06,2.06284865644975e-05,2.4956149927236658e-05,1967.8723812103271,1903.0582904815674,0.6974624705897441,1.0,0.0,0.3748758874466827,0.3748758874466827,0.6519457305063248,0.6777854430502335,2.249465964038939,False,True,0.9999999992074092,1.0000000007046814,3.07034158453458e-07,2.9174422999172754e-09
B_task,roberta-large,rte,17,L_clean32,0.01,16,4.132079646110168e-06,1.2895363982073642e-05,1.528226916128862e-05,1685.779094696045,1685.779094696045,0.6744907594765949,1.0,0.0,nan,nan,0.5996823349454613,nan,0.6777854430502335,False,False,0.9999999964017626,1.0000000009382217,1.8936837317788127e-07,2.9306118751317838e-09
B_task,roberta-large,rte,17,L_oracle_precision,1e-05,16,0.0019636600971593985,0.0044886355740175075,0.005166552754168828,801086.4257812499,839233.3984374998,0.6438320885912956,1.0,0.0,nan,0.8576350988175481,nan,1.7743855689154542,nan,True,False,0.7952927849527659,0.9663880581713548,0.593555278982672,1.259831602530199e-05
B_task,roberta-large,rte,17,L_oracle_precision,3e-05,16,0.00027011703946806147,0.0006390241590814056,0.0006545762056795067,110202.36545138889,108083.08919270834,0.6877160684859401,1.0,0.0,nan,0.9187828742324684,6.024203238960008,2.0852872561278866,1.7743855689154542,True,False,0.9414133720905383,1.019735203175598,0.305718999391636,2.0774083839237007e-05
B_task,roberta-large,rte,17,L_oracle_precision,0.0001,16,2.38447674796163e-05,5.189970457782273e-05,8.065173724496695e-05,9727.47802734375,10108.94775390625,0.6490382779869123,1.0,0.0625,nan,0.7567569601680453,11.312674088742174,1.2867998894028772,2.0852872561278866,True,False,0.9921259783322467,1.00722647152155,0.10904855600462512,2.523055687135334e-05
B_task,roberta-large,rte,17,L_oracle_precision,0.0003,16,7.636859742270028e-06,1.2624241151133052e-05,1.3663319206851865e-05,3115.336100260417,2246.4328342013896,0.9353786947458439,1.0,0.0,nan,0.11908950540825816,3.1111145490158885,0.10531737344362874,1.2867998894028772,False,False,0.999111566111161,1.0008754350522413,0.037379281614934076,2.530863802935549e-05
B_task,roberta-large,rte,17,L_oracle_precision,0.001,16,6.8844142434189795e-06,1.1120826397200532e-05,1.2743938216821677e-05,2808.5708618164062,1477.2415161132812,1.282359771890621,1.0,0.0,0.6167407334884512,0.18916739900546134,0.13518910960806546,0.42729545422772125,0.10531737344362874,False,False,0.9999226761635267,1.0000804891808734,0.011251186454142222,2.4873888734640782e-05
B_task,roberta-large,rte,17,L_oracle_precision,0.0015,16,7.711642988266705e-06,1.322452439071763e-05,1.4821863310143287e-05,3145.853678385417,1930.6606716579863,1.0990275338826099,1.0,0.0,1.2324504917654249,0.3595568923606408,0.15907550035736606,1.0677023757525992,0.42729545422772125,False,False,0.9999662314144871,1.0000346964097389,0.00750227670424813,2.4658873446336193e-05
B_task,roberta-large,rte,17,L_oracle_precision,0.002,16,8.152851277544395e-06,1.797949364314845e-05,1.9622873675683502e-05,3325.939178466797,1445.5318450927734,1.5518961066631203,1.0,0.0,0.8963581777013424,0.642042715762451,0.26446623483062265,1.2231410674953027,1.0677023757525992,False,False,0.9999812712655458,1.0000226868868227,0.0056293444368194015,2.4482593309576118e-05
B_task,roberta-large,rte,17,L_oracle_precision,0.003,16,1.138699718780966e-05,2.9523097211871923e-05,3.432581091890143e-05,4645.135667588976,1914.7660997178818,1.636283974719175,1.0,0.0,nan,0.15487749465811243,0.3910024444548818,0.5005326605518889,1.2231410674953027,False,False,0.999991860282641,1.0000082178979968,0.003754424107893622,2.422363937733707e-05
B_task,roberta-large,rte,17,L_oracle_precision,0.004,16,8.541028269852295e-06,3.4095560697472045e-05,5.63203905004039e-05,3484.2193126678467,1976.4900207519531,1.1890137090043456,1.0,0.0,nan,0.3959699635656928,0.13410729308909256,2.2592243877038434,0.5005326605518889,False,False,0.9999954957873829,1.0000086348867454,0.0028161552975782783,2.403502557974444e-05
B_task,roberta-large,rte,17,L_oracle_precision,0.005,16,4.8412337126404135e-06,2.0594742374372208e-05,2.4952060487482696e-05,1974.945068359375,1895.3895568847656,0.7028012759929211,1.0,0.0,0.37359395166801673,0.37359395166801673,0.6555468100612536,0.6748299520916922,2.2592243877038434,False,True,0.9999971540967886,1.0000031630117703,0.002253017880416738,2.391400687865124e-05
B_task,roberta-large,rte,17,L_oracle_precision,0.01,16,4.08808702098346e-06,1.290067081355179e-05,1.530804440748464e-05,1667.8309440612793,1667.8309440612793,0.6744907594765949,1.0,0.0,nan,nan,0.5964085957708043,nan,0.6748299520916922,False,False,0.9999993011396046,1.00000095323515,0.0011256552504224893,2.3794319147528368e-05
B_task,roberta-large,rte,18,L_clean32,1e-05,16,1.826427487809043e-05,7.30628497453099e-05,8.985974654190376e-05,7450.580596923826,5364.418029785155,0.9367927214952709,1.0,0.0,nan,1.431638999983476,nan,0.8088071877080776,nan,False,False,1.0000000014384118,1.0000000070601336,0.0001377327044061157,3.1121936757376715e-09
B_task,roberta-large,rte,18,L_clean32,3e-05,16,3.531127357999528e-05,0.0001776624763222673,0.00018545742530297706,14404.4558207194,13444.158766004773,0.7226686708677806,1.0,0.0,nan,0.8240851746649779,0.5887547452533886,1.4433509974646967,0.8088071877080776,True,False,0.9999999969864882,1.0000000014743828,4.596564874379873e-05,3.1118118144777965e-09
B_task,roberta-large,rte,18,L_clean32,0.0001,16,1.6321604453261127e-05,3.1253462666734e-05,4.9191952910306134e-05,6657.838821411133,4544.854164123535,0.9880736765053858,1.0,0.0,nan,0.608025623334455,4.68456921180772,0.852492564153501,1.4433509974646967,False,False,0.9999999942433339,0.9999999993245601,1.3741770329345088e-05,3.10844578188352e-09
B_task,roberta-large,rte,18,L_clean32,0.0003,16,4.76098721379617e-06,1.2250555939407314e-05,1.4383879633974553e-05,1942.118008931478,2648.7641864352763,0.4945478565233441,1.0,0.0,nan,0.08442923830683147,1.5511871681685399,0.0673219533249548,0.852492564153501,False,False,1.000000000151158,0.9999999998396796,4.629413239435971e-06,3.0891374635207295e-09
B_task,roberta-large,rte,18,L_clean32,0.001,16,5.8749335608065906e-06,1.3284861130635942e-05,1.4528735554839992e-05,2396.5835571289062,1692.3248767852783,0.9551791655202934,1.0,0.0,0.09150099508330096,0.001052051603339074,0.07785592210576567,0.002596044337786991,0.0673219533249548,False,False,0.9999999979183016,0.9999999990892886,1.4469214533106075e-06,3.0370825471216584e-09
B_task,roberta-large,rte,18,L_clean32,0.0015,16,5.855899286621511e-06,1.3270884770131268e-05,1.4580504456214032e-05,2389.0468809339736,2373.8278283013237,0.6788150454447378,1.0,0.0,0.14759533708983688,0.09265051981456116,0.0010531595815654318,0.30800116710868747,0.002596044337786991,False,False,1.0000000020504003,0.9999999999365714,9.928050632626786e-07,3.009450173504469e-09
B_task,roberta-large,rte,18,L_clean32,0.002,16,7.746282285838413e-06,1.4500439235133593e-05,1.5955252699594176e-05,3159.8880887031555,2960.8607292175293,0.7198296413535409,1.0,0.0,1.0395659198580143,0.0502858107682964,0.08479428521233423,0.12100258907643636,0.30800116710868747,False,False,1.0000000011825758,0.9999999984083732,7.623762337646741e-07,2.989406610780172e-09
B_task,roberta-large,rte,18,L_clean32,0.003,16,7.85898885548037e-06,1.5229605628854512e-05,1.6980990417881582e-05,3205.842441982693,2397.580279244317,0.9018722426832515,1.0,0.0,nan,0.9419151424754066,0.04787821586536691,2.306972649750299,0.12100258907643636,False,False,1.0000000031789886,0.999999998545229,5.288831911084516e-07,2.9549811629825406e-09
B_task,roberta-large,rte,18,L_clean32,0.004,16,1.2491105249152687e-05,2.9574602726516407e-05,3.311075720767252e-05,5095.696076750755,4249.712452292442,0.8087605821460899,1.0,0.0,nan,0.162146578691906,0.4850444398279548,0.792817483025305,2.306972649750299,False,False,0.9999999971144459,0.9999999985394912,4.075403500430131e-07,2.934975029797023e-09
B_task,roberta-large,rte,18,L_clean32,0.005,16,7.178459886261964e-06,2.4779181916092878e-05,3.6139151651638866e-05,2928.4119606018066,2807.2142601013184,0.7036109909527777,1.0,0.0,0.44314949923587293,0.44314949923587293,0.1935261879563081,0.844638039774432,0.792817483025305,False,False,0.9999999979541838,1.0000000003890754,3.352249195090649e-07,2.9173559695126438e-09
B_task,roberta-large,rte,18,L_clean32,0.01,16,3.7391167465921267e-06,1.3798299415352221e-05,1.896561705217249e-05,1525.2035856246948,1100.7612943649292,0.9345674944157103,1.0,0.0,nan,nan,0.7958141343641962,nan,0.844638039774432,False,False,1.0000000006002852,1.0000000007372223,2.010123831791102e-07,2.930791943392357e-09
B_task,roberta-large,rte,18,L_oracle_precision,1e-05,16,0.002057371651466842,0.004348395148713989,0.005470660559840806,839233.3984374999,820159.9121093748,0.6901765910923301,1.0,0.0,nan,0.8184048494565325,nan,1.5528458354452979,nan,True,False,0.7952787928843886,0.9663964479485269,0.593548519328445,1.2598575279306715e-05
B_task,roberta-large,rte,18,L_oracle_precision,3e-05,16,0.000358425283451613,0.0007896474708347953,0.0009091294840762682,146230.06184895834,74174.66905381944,1.3297103543967166,1.0,0.0,nan,0.8993322184438066,4.5067549822077195,1.9069612428335478,1.5528458354452979,True,False,0.9414110193887885,1.0197340754642692,0.30572457932379715,2.0774129987049493e-05
B_task,roberta-large,rte,18,L_oracle_precision,0.0001,16,3.179514164074876e-05,7.949205820106551e-05,0.00011268587433687144,12969.970703125,11444.091796875,0.7644228607401412,1.0,0.0,nan,0.8169970111088496,8.93366481848807,1.5458163094046808,1.9069612428335478,True,False,0.9921257426037928,1.0072309925691834,0.10903364064065618,2.5230612245391e-05
B_task,roberta-large,rte,18,L_oracle_precision,0.0003,16,9.507040327725604e-06,1.4547283426907259e-05,1.636498803895891e-05,3878.2755533854174,3920.6610785590283,0.6671989674822536,1.0,0.0,nan,0.0934112342278577,4.464391625837308,0.08145228181520818,1.5458163094046808,False,False,0.9991117319635624,1.0008752405134407,0.037374475090174095,2.5305830860863985e-05
B_task,roberta-large,rte,18,L_oracle_precision,0.001,16,6.038641418839529e-06,1.3188403633926158e-05,1.4749323691598423e-05,2463.3407592773438,1664.1616821289062,0.9984009350877047,1.0,0.0,0.08080461860877079,0.017918257106552028,0.10303594943436045,0.04380060580158687,0.08145228181520818,False,False,0.9999226773163032,1.0000802022888737,0.011250533163896891,2.487499665291985e-05
