step,loss_plus,loss_minus,train_loss,d_h,d_h_finite,update_norm,seconds,scale_refreshed,eval_loss,eval_acc,nan_flag
758,1.7080078125,1.625,1.66650390625,27.669270833333332,True,0.5588445514137417,0.388286828994751,True,,,False
759,1.49609375,1.5390625,1.517578125,-14.322916666666666,True,0.28929599960079017,0.39348435401916504,True,,,False
760,1.5419921875,1.5244140625,1.533203125,5.859375,True,0.11834744644823386,0.39019227027893066,True,,,False
761,1.5576171875,1.55859375,1.55810546875,-0.3255208333333333,True,0.0065743241662685435,0.3860154151916504,True,,,False
762,1.546875,1.6162109375,1.58154296875,-23.111979166666668,True,0.4667902665691818,0.3850064277648926,True,,,False
763,1.5380859375,1.5576171875,1.5478515625,-6.510416666666667,True,0.1314991809742484,0.39225149154663086,True,,,False
764,1.57421875,1.5771484375,1.57568359375,-0.9765625,True,0.019724252425323694,0.3846454620361328,True,,,False
765,1.5322265625,1.513671875,1.52294921875,6.184895833333333,True,0.1249288909407996,0.3850212097167969,True,,,False
766,1.5439453125,1.5712890625,1.5576171875,-9.114583333333334,True,0.18408824094731047,0.3903322219848633,True,,,False
767,1.55078125,1.525390625,1.5380859375,8.463541666666666,True,0.1709423670800245,0.38495802879333496,True,,,False
768,1.615234375,1.591796875,1.603515625,7.8125,True,0.15778820943179428,0.3836669921875,True,,,False
769,1.51953125,1.5791015625,1.54931640625,-19.856770833333332,True,0.40106498280266206,0.39694714546203613,True,,,False
770,1.7314453125,1.6875,1.70947265625,14.6484375,True,0.2958618505229104,0.38277626037597656,True,,,False
771,1.4775390625,1.4833984375,1.48046875,-1.953125,True,0.039447014860233026,0.38637614250183105,True,,,False
772,1.6015625,1.6162109375,1.60888671875,-4.8828125,True,0.09862105034069159,0.3845994472503662,True,,,False
773,1.611328125,1.6806640625,1.64599609375,-23.111979166666668,True,0.46682840040023416,0.40175795555114746,True,,,False
774,1.634765625,1.685546875,1.66015625,-16.927083333333332,True,0.3418779225719856,0.38428688049316406,True,,,False
775,1.5771484375,1.580078125,1.57861328125,-0.9765625,True,0.019723983363062844,0.38442230224609375,True,,,False
776,1.5849609375,1.5927734375,1.5888671875,-2.6041666666666665,True,0.052598024050243226,0.3946220874786377,True,,,False
777,1.6435546875,1.59765625,1.62060546875,15.299479166666666,True,0.30902275853910666,0.3857731819152832,True,,,False
778,1.5859375,1.6435546875,1.61474609375,-19.205729166666668,True,0.3879487771843625,0.3861250877380371,True,,,False
779,1.7421875,1.4833984375,1.61279296875,86.26302083333333,True,1.7423581925332166,0.38643789291381836,True,,,False
780,1.6318359375,1.6611328125,1.646484375,-9.765625,True,0.19722787476981238,0.3933558464050293,True,,,False
781,1.6240234375,1.61328125,1.61865234375,3.5807291666666665,True,0.07231883729420575,0.38589048385620117,True,,,False
782,1.607421875,1.6015625,1.6044921875,1.953125,True,0.03944914232153356,0.3841862678527832,True,,,False
783,1.56640625,1.6865234375,1.62646484375,-40.0390625,True,0.8087122215447144,0.39577698707580566,True,,,False
784,1.7529296875,1.646484375,1.69970703125,35.481770833333336,True,0.7166509065513584,0.38382577896118164,True,,,False
785,1.4765625,1.4853515625,1.48095703125,-2.9296875,True,0.05917408696986162,0.385974645614624,True,,,False
786,1.642578125,1.609375,1.6259765625,11.067708333333334,True,0.22355111085022839,0.38631701469421387,True,,,False
787,1.607421875,1.6474609375,1.62744140625,-13.346354166666666,True,0.2695737916488533,0.39417243003845215,True,,,False
788,1.568359375,1.6015625,1.5849609375,-11.067708333333334,True,0.2235429075895779,0.3852698802947998,True,,,False
789,1.783203125,1.8115234375,1.79736328125,-9.440104166666666,True,0.19066893553802367,0.3862454891204834,True,,,False
790,1.5693359375,1.53125,1.55029296875,12.6953125,True,0.25640779367308497,0.399397611618042,True,,,False
791,1.5595703125,1.544921875,1.55224609375,4.8828125,True,0.09862136035119792,0.38584470748901367,True,,,False
792,1.7138671875,1.595703125,1.65478515625,39.388020833333336,True,0.795522872291817,0.38382411003112793,True,,,False
793,1.6015625,1.578125,1.58984375,7.8125,True,0.15778332462459757,0.39120936393737793,True,,,False
794,1.552734375,1.5458984375,1.54931640625,2.2786458333333335,True,0.046025415037966096,0.38394975662231445,True,,,False
795,1.712890625,1.6591796875,1.68603515625,17.903645833333332,True,0.3615924859057404,0.38553643226623535,True,,,False
796,1.6142578125,1.6376953125,1.6259765625,-7.8125,True,0.1577987798270258,0.38488292694091797,True,,,False
797,1.5126953125,1.501953125,1.50732421875,3.5807291666666665,True,0.07232079237092323,0.3900716304779053,True,,,False
798,1.59765625,1.669921875,1.6337890625,-24.088541666666668,True,0.4865008592662059,0.3840954303741455,True,,,False
799,1.5595703125,1.548828125,1.55419921875,3.5807291666666665,True,0.0723220036557676,0.38559937477111816,True,,,False
800,1.72265625,1.64453125,1.68359375,26.041666666666668,True,0.5259995656690007,0.39324069023132324,True,,,False
801,1.5078125,1.5244140625,1.51611328125,-5.533854166666667,True,0.11177669706086539,0.5375642776489258,True,,,False
802,1.578125,1.6015625,1.58984375,-7.8125,True,0.15778839710728035,0.3861675262451172,True,,,False
803,1.5908203125,1.4443359375,1.517578125,48.828125,True,0.9862108143270796,0.3933448791503906,True,,,False
804,1.5380859375,1.6337890625,1.5859375,-31.901041666666664,True,0.6443691280813134,0.39161086082458496,True,,,False
805,1.5283203125,1.5693359375,1.548828125,-13.671875,True,0.27614317269060984,0.3844301700592041,True,,,False
806,1.548828125,1.6552734375,1.60205078125,-35.481770833333336,True,0.7166512365660345,0.38606691360473633,True,,,False
807,1.580078125,1.6328125,1.6064453125,-17.578125,True,0.35504047267380817,0.3898463249206543,True,,,False
808,1.5859375,1.5927734375,1.58935546875,-2.2786458333333335,True,0.04602248831794189,0.38486218452453613,True,,,False
809,1.537109375,1.6025390625,1.56982421875,-21.809895833333332,True,0.44050328922043136,0.3884422779083252,True,,,False
810,1.5380859375,1.5205078125,1.529296875,5.859375,True,0.11835344021335852,0.3967251777648926,True,,,False
811,1.6171875,1.587890625,1.6025390625,9.765625,True,0.19724173169724343,0.3850710391998291,True,,,False
812,1.6708984375,1.74609375,1.70849609375,-25.065104166666668,True,0.5062208017455201,0.3906433582305908,True,,,False
813,1.5791015625,1.544921875,1.56201171875,11.393229166666666,True,0.23012400268906172,0.38866662979125977,True,,,False
814,1.6875,1.6728515625,1.68017578125,4.8828125,True,0.09861733231962452,0.383819580078125,True,,,False
815,1.6240234375,1.5732421875,1.5986328125,16.927083333333332,True,0.34188449552644246,0.3840365409851074,True,,,False
816,1.5732421875,1.6005859375,1.5869140625,-9.114583333333334,True,0.18409096530781055,0.41513776779174805,True,,,False
817,1.701171875,1.62890625,1.6650390625,24.088541666666668,True,0.48651543934012187,0.3921196460723877,True,,,False
818,1.5107421875,1.4423828125,1.4765625,22.786458333333332,True,0.4601982350113832,0.385451078414917,True,,,False
819,1.548828125,1.525390625,1.537109375,7.8125,True,0.15779492423547953,0.38223767280578613,True,,,False
820,1.529296875,1.5283203125,1.52880859375,0.3255208333333333,True,0.006574200535649397,0.396099328994751,True,,,False
821,1.5869140625,1.603515625,1.59521484375,-5.533854166666667,True,0.11177010127248052,0.4831681251525879,True,,,False
822,1.6123046875,1.6591796875,1.6357421875,-15.625,True,0.31557143897223794,0.39255428314208984,True,,,False
823,1.5029296875,1.470703125,1.48681640625,10.7421875,True,0.2169601588444909,0.3900296688079834,True,,,False
824,1.609375,1.5634765625,1.58642578125,15.299479166666666,True,0.3090277443496225,0.38901543617248535,True,,,False
825,1.5625,1.6279296875,1.59521484375,-21.809895833333332,True,0.4404764800487143,0.3818368911743164,True,,,False
826,1.5810546875,1.6650390625,1.623046875,-27.994791666666668,True,0.5654138624319966,0.3860921859741211,True,,,False
827,1.607421875,1.5400390625,1.57373046875,22.4609375,True,0.4536293299048592,0.39092445373535156,True,,,False
828,1.5322265625,1.537109375,1.53466796875,-1.6276041666666667,True,0.032872959099978595,0.3855776786804199,True,,,False
829,1.521484375,1.564453125,1.54296875,-14.322916666666666,True,0.28927443725801627,0.38739490509033203,True,,,False
830,1.54296875,1.5458984375,1.54443359375,-0.9765625,True,0.01972329529776148,0.39699363708496094,True,,,False
831,1.673828125,1.720703125,1.697265625,-15.625,True,0.31557980269309305,0.3861994743347168,True,,,False
832,1.673828125,1.69921875,1.6865234375,-8.463541666666666,True,0.1709485581155744,0.3857295513153076,True,,,False
833,1.6162109375,1.6552734375,1.6357421875,-13.020833333333334,True,0.2629894647206378,0.3953685760498047,True,,,False
834,1.591796875,1.6943359375,1.64306640625,-34.1796875,True,0.6903808356113962,0.38673925399780273,True,,,False
835,1.638671875,1.5859375,1.6123046875,17.578125,True,0.35503156275261716,0.38832783699035645,True,,,False
836,1.4794921875,1.5078125,1.49365234375,-9.440104166666666,True,0.19066673485125113,0.3881223201751709,True,,,False
837,1.6025390625,1.619140625,1.61083984375,-5.533854166666667,True,0.11177128816229179,0.40651869773864746,True,,,False
838,1.6689453125,1.58203125,1.62548828125,28.971354166666664,True,0.5851710359482416,0.38698458671569824,True,,,False
839,1.5576171875,1.58203125,1.56982421875,-8.138020833333334,True,0.16436344232411934,0.3869454860687256,True,,,False
840,1.6015625,1.6689453125,1.63525390625,-22.4609375,True,0.4536505188244208,0.389132022857666,True,,,False
841,1.51171875,1.5654296875,1.53857421875,-17.903645833333332,True,0.36162321289447696,0.3847973346710205,True,,,False
842,1.712890625,1.65625,1.6845703125,18.880208333333332,True,0.38132653138156475,0.3871147632598877,True,,,False
843,1.59765625,1.6162109375,1.60693359375,-6.184895833333333,True,0.12491885045440534,0.39066123962402344,True,,,False
844,1.5810546875,1.5517578125,1.56640625,9.765625,True,0.1972374780868304,0.38474154472351074,True,,,False
845,1.6787109375,1.60546875,1.64208984375,24.4140625,True,0.4930804991357023,0.38523435592651367,True,,,False
846,1.693359375,1.6767578125,1.68505859375,5.533854166666667,True,0.11177590704281043,0.38437318801879883,True,,,False
847,1.4765625,1.47265625,1.474609375,1.3020833333333333,True,0.02629830197165487,0.37943124771118164,True,,,False
848,1.6357421875,1.6787109375,1.6572265625,-14.322916666666666,True,0.2892784582609994,0.3866901397705078,True,,,False
849,1.7109375,1.6396484375,1.67529296875,23.763020833333332,True,0.4799692763476297,0.38378024101257324,True,,,False
850,1.5400390625,1.52734375,1.53369140625,4.231770833333333,True,0.08547009272907083,0.3942866325378418,True,,,False
851,1.556640625,1.5166015625,1.53662109375,13.346354166666666,True,0.2695644606449437,0.39279818534851074,True,,,False
852,1.580078125,1.5849609375,1.58251953125,-1.6276041666666667,True,0.03287395686300911,0.385714054107666,True,,,False
853,1.58984375,1.58984375,1.58984375,0.0,True,0.0,0.3859703540802002,True,,,False
854,1.587890625,1.5615234375,1.57470703125,8.7890625,True,0.1775217505911329,0.39760446548461914,True,,,False
855,1.5732421875,1.626953125,1.60009765625,-17.903645833333332,True,0.36159286397203794,0.38493895530700684,True,,,False
856,1.76171875,1.6259765625,1.69384765625,45.247395833333336,True,0.9139284677798882,0.38623642921447754,True,,,False
857,1.5400390625,1.53515625,1.53759765625,1.6276041666666667,True,0.03287411594401143,0.39110279083251953,True,,,False
858,1.6025390625,1.7109375,1.65673828125,-36.1328125,True,0.7297833690783917,0.38646459579467773,True,,,False
859,1.6357421875,1.62890625,1.63232421875,2.2786458333333335,True,0.04602222422225816,0.38414740562438965,True,,,False
860,1.6083984375,1.607421875,1.60791015625,0.3255208333333333,True,0.006574591364826312,0.3888692855834961,True,,,False
861,1.5966796875,1.599609375,1.59814453125,-0.9765625,True,0.019723031598333763,0.39382314682006836,True,,,False
862,1.58203125,1.580078125,1.5810546875,0.6510416666666666,True,0.013148792639821098,0.38564252853393555,True,,,False
863,1.623046875,1.5771484375,1.60009765625,15.299479166666666,True,0.3090267333395584,0.38747406005859375,True,,,False
864,1.7021484375,1.6171875,1.65966796875,28.3203125,True,0.5719967601193274,0.3919672966003418,True,,,False
865,1.6103515625,1.578125,1.59423828125,10.7421875,True,0.2169628349409454,0.3855292797088623,True,,,False
866,1.5830078125,1.6083984375,1.595703125,-8.463541666666666,True,0.1709430540295433,0.3862423896789551,True,,,False
867,1.58203125,1.6279296875,1.60498046875,-15.299479166666666,True,0.3090096069997896,0.3860652446746826,True,,,False
868,1.69140625,1.5205078125,1.60595703125,56.96614583333333,True,1.150640788046657,0.38651204109191895,True,,,False
869,1.5341796875,1.5693359375,1.5517578125,-11.71875,True,0.2366924340390856,0.38719987869262695,True,,,False
870,1.6123046875,1.552734375,1.58251953125,19.856770833333332,True,0.40107360863716957,0.3857429027557373,True,,,False
871,1.505859375,1.607421875,1.556640625,-33.854166666666664,True,0.6837494099811683,0.38814425468444824,True,,,False
872,1.5537109375,1.5498046875,1.5517578125,1.3020833333333333,True,0.026300302306771217,0.38488221168518066,True,,,False
873,1.5712890625,1.5380859375,1.5546875,11.067708333333334,True,0.22354240151143073,0.3834400177001953,True,,,False
874,1.5712890625,1.6015625,1.58642578125,-10.091145833333334,True,0.20381884700861505,0.3923201560974121,True,,,False
875,1.5390625,1.58203125,1.560546875,-14.322916666666666,True,0.2892714881711176,0.3891744613647461,True,,,False
876,1.560546875,1.54296875,1.5517578125,5.859375,True,0.1183462768929041,0.383969783782959,True,,,False
877,1.615234375,1.5791015625,1.59716796875,12.044270833333334,True,0.24326034441217856,0.3837122917175293,True,,,False
878,1.5791015625,1.5947265625,1.5869140625,-5.208333333333333,True,0.10519327086526291,0.3931097984313965,True,,,False
879,1.5673828125,1.5419921875,1.5546875,8.463541666666666,True,0.1709448375415549,0.3847324848175049,True,,,False
880,1.5341796875,1.626953125,1.58056640625,-30.924479166666664,True,0.6245627551215135,0.38599228858947754,True,,,False
881,1.60546875,1.595703125,1.6005859375,3.2552083333333335,True,0.0657465140865813,0.4032306671142578,True,,,False
882,1.564453125,1.6328125,1.5986328125,-22.786458333333332,True,0.4602234760065067,0.3865218162536621,True,,,False
883,1.625,1.6318359375,1.62841796875,-2.2786458333333335,True,0.046023831616305896,0.38495445251464844,True,,,False
884,1.58203125,1.587890625,1.5849609375,-1.953125,True,0.03944958221693808,0.38451385498046875,True,,,False
885,1.5859375,1.6015625,1.59375,-5.208333333333333,True,0.10518703254825809,0.3918771743774414,True,,,False
886,1.62890625,1.6396484375,1.63427734375,-3.5807291666666665,True,0.07232192405985612,0.38817763328552246,True,,,False
887,1.5537109375,1.5703125,1.56201171875,-5.533854166666667,True,0.11176574407370089,0.3861985206604004,True,,,False
888,1.5625,1.5830078125,1.57275390625,-6.8359375,True,0.13806663419297296,0.39148855209350586,True,,,False
889,1.513671875,1.5126953125,1.51318359375,0.3255208333333333,True,0.006574571238398051,0.38933610916137695,True,,,False
890,1.6591796875,1.662109375,1.66064453125,-0.9765625,True,0.019724262438394022,0.38775634765625,True,,,False
891,1.5458984375,1.5615234375,1.5537109375,-5.208333333333333,True,0.1051946953448538,0.3935565948486328,True,,,False
892,1.55078125,1.6123046875,1.58154296875,-20.5078125,True,0.41418806850653767,0.39275312423706055,True,,,False
893,1.53515625,1.5439453125,1.53955078125,-2.9296875,True,0.05917311235355324,0.38581371307373047,True,,,False
894,1.6240234375,1.66015625,1.64208984375,-12.044270833333334,True,0.2432652539766142,0.3883671760559082,True,,,False
895,1.5498046875,1.6640625,1.60693359375,-38.0859375,True,0.7692798850329068,0.3918888568878174,True,,,False
896,1.6259765625,1.60546875,1.61572265625,6.8359375,True,0.13806241589093407,0.38866734504699707,True,,,False
897,1.646484375,1.615234375,1.630859375,10.416666666666666,True,0.21039450681441174,0.38474369049072266,True,,,False
898,1.587890625,1.6396484375,1.61376953125,-17.252604166666668,True,0.3484522250432585,0.3977937698364258,True,,,False
899,1.517578125,1.48828125,1.5029296875,9.765625,True,0.19723451905385506,0.39173126220703125,True,,,False
900,1.5498046875,1.5595703125,1.5546875,-3.2552083333333335,True,0.06574628711770625,0.3906276226043701,True,,,False
901,1.6767578125,1.6708984375,1.673828125,1.953125,True,0.03944684892440469,0.5574138164520264,True,,,False
902,1.609375,1.6220703125,1.61572265625,-4.231770833333333,True,0.08547268203689722,0.38478517532348633,True,,,False
903,1.55859375,1.6005859375,1.57958984375,-13.997395833333334,True,0.2826806421296726,0.38683366775512695,True,,,False
904,1.64453125,1.662109375,1.6533203125,-5.859375,True,0.11833936918288517,0.3930981159210205,True,,,False
905,1.630859375,1.5615234375,1.59619140625,23.111979166666668,True,0.4668109811057872,0.38940000534057617,True,,,False
906,1.6181640625,1.560546875,1.58935546875,19.205729166666668,True,0.38793157872451384,0.38625144958496094,True,,,False
907,1.6083984375,1.59375,1.60107421875,4.8828125,True,0.09862251005341492,0.39072632789611816,True,,,False
908,1.5859375,1.623046875,1.6044921875,-12.369791666666666,True,0.24983942484192284,0.3919374942779541,True,,,False
909,1.5830078125,1.693359375,1.63818359375,-36.783854166666664,True,0.7429348390649422,0.38553452491760254,True,,,False
910,1.53515625,1.5390625,1.537109375,-1.3020833333333333,True,0.02629849696860767,0.38597965240478516,True,,,False
911,1.5166015625,1.5107421875,1.513671875,1.953125,True,0.03944935953174307,0.4023449420928955,True,,,False
912,1.6376953125,1.6083984375,1.623046875,9.765625,True,0.19724414724184086,0.3879368305206299,True,,,False
913,1.5771484375,1.55859375,1.56787109375,6.184895833333333,True,0.12490985879217524,0.3836510181427002,True,,,False
914,1.5859375,1.5380859375,1.56201171875,15.950520833333332,True,0.32216340668874904,0.5013771057128906,True,,,False
915,1.6142578125,1.5888671875,1.6015625,8.463541666666666,True,0.17093480579221565,0.39345264434814453,True,,,False
916,1.6728515625,1.6201171875,1.646484375,17.578125,True,0.35502163759791383,0.3857748508453369,True,,,False
917,1.673828125,1.6162109375,1.64501953125,19.205729166666668,True,0.38789412933813855,0.394183874130249,True,,,False
918,1.6328125,1.587890625,1.6103515625,14.973958333333332,True,0.3024358745810857,0.38421034812927246,True,,,False
919,1.591796875,1.6376953125,1.61474609375,-15.299479166666666,True,0.3090204842128099,0.3874068260192871,True,,,False
920,1.6044921875,1.5771484375,1.5908203125,9.114583333333334,True,0.1840982042430366,0.38588666915893555,True,,,False
921,1.666015625,1.595703125,1.630859375,23.4375,True,0.4733982168160552,0.39867305755615234,True,,,False
922,1.5966796875,1.544921875,1.57080078125,17.252604166666668,True,0.3484591589117433,0.3896968364715576,True,,,False
923,1.5908203125,1.56640625,1.57861328125,8.138020833333334,True,0.16437635712781964,0.38573598861694336,True,,,False
924,1.5556640625,1.51953125,1.53759765625,12.044270833333334,True,0.243263486383024,0.39029526710510254,True,,,False
925,1.6572265625,1.6533203125,1.6552734375,1.3020833333333333,True,0.026297228358699496,0.3860464096069336,True,,,False
926,1.6259765625,1.623046875,1.62451171875,0.9765625,True,0.0197231564022495,0.38654112815856934,True,,,False
927,1.6982421875,1.546875,1.62255859375,50.455729166666664,True,1.0190830496865395,0.39678454399108887,True,,,False
928,1.5947265625,1.53515625,1.56494140625,19.856770833333332,True,0.4010497607732001,0.389052152633667,True,,,False
929,1.568359375,1.6083984375,1.58837890625,-13.346354166666666,True,0.2695674197031931,0.3887343406677246,True,,,False
930,1.5029296875,1.5361328125,1.51953125,-11.067708333333334,True,0.22353890178432795,0.38518524169921875,True,,,False
931,1.7216796875,1.6455078125,1.68359375,25.390625,True,0.5128400252466956,0.3983917236328125,True,,,False
932,1.6025390625,1.6396484375,1.62109375,-12.369791666666666,True,0.24984603952145665,0.38534998893737793,True,,,False
933,1.6162109375,1.677734375,1.64697265625,-20.5078125,True,0.41423371477914817,0.3876960277557373,True,,,False
934,1.61328125,1.5322265625,1.57275390625,27.018229166666668,True,0.5457185425201175,0.39194726943969727,True,,,False
935,1.6103515625,1.615234375,1.61279296875,-1.6276041666666667,True,0.03287314701547189,0.3863840103149414,True,,,False
936,1.52734375,1.546875,1.537109375,-6.510416666666667,True,0.13149096564987456,0.3867671489715576,True,,,False
937,1.662109375,1.6533203125,1.65771484375,2.9296875,True,0.059171275343323414,0.3872253894805908,True,,,False
938,1.552734375,1.5498046875,1.55126953125,0.9765625,True,0.019723189786761932,0.3859100341796875,True,,,False
939,1.53515625,1.591796875,1.5634765625,-18.880208333333332,True,0.38133201387481624,0.3913309574127197,True,,,False
940,1.6103515625,1.7705078125,1.6904296875,-53.385416666666664,True,1.0782219397324067,0.3869602680206299,True,,,False
941,1.5693359375,1.609375,1.58935546875,-13.346354166666666,True,0.2695562877686216,0.39110636711120605,True,,,False
942,1.560546875,1.650390625,1.60546875,-29.947916666666664,True,0.6048567670726682,0.38829779624938965,True,,,False
943,1.556640625,1.5537109375,1.55517578125,0.9765625,True,0.019723887041587642,0.38684630393981934,True,,,False
944,1.6005859375,1.6455078125,1.623046875,-14.973958333333332,True,0.3024383822743995,0.39753031730651855,True,,,False
945,1.580078125,1.5556640625,1.56787109375,8.138020833333334,True,0.1643590080959665,0.38724493980407715,True,,,False
946,1.5439453125,1.5126953125,1.5283203125,10.416666666666666,True,0.21038915325796062,0.3836681842803955,True,,,False
947,1.6552734375,1.580078125,1.61767578125,25.065104166666668,True,0.5062650428242942,0.39216017723083496,True,,,False
948,1.5380859375,1.4716796875,1.5048828125,22.135416666666668,True,0.4470813133225901,0.3848419189453125,True,,,False
949,1.5634765625,1.6435546875,1.603515625,-26.692708333333332,True,0.5391467988112997,0.38465309143066406,True,,,False
950,1.6376953125,1.6611328125,1.6494140625,-7.8125,True,0.1577955722797186,0.38333940505981445,True,,,False
951,1.544921875,1.50390625,1.5244140625,13.671875,True,0.27615173869191906,0.38594985008239746,True,,,False
952,1.783203125,1.6337890625,1.70849609375,49.8046875,True,1.0059263535173983,0.38700294494628906,True,,,False
953,1.568359375,1.5673828125,1.56787109375,0.3255208333333333,True,0.00657482762082922,0.3844461441040039,True,,,False
954,1.66796875,1.6240234375,1.64599609375,14.6484375,True,0.29585612057759586,0.40049266815185547,True,,,False
955,1.5234375,1.53515625,1.529296875,-3.90625,True,0.07889626304581637,0.38508033752441406,True,,,False
956,1.5087890625,1.470703125,1.48974609375,12.6953125,True,0.2564123207378372,0.3873450756072998,True,,,False
957,1.6640625,1.5947265625,1.62939453125,23.111979166666668,True,0.46681986741958703,0.38760924339294434,True,,,False
958,1.6904296875,1.6650390625,1.677734375,8.463541666666666,True,0.17093377110236815,0.39597034454345703,True,,,False
959,1.5146484375,1.55859375,1.53662109375,-14.6484375,True,0.2958582395700615,0.38413286209106445,True,,,False
960,1.6005859375,1.521484375,1.56103515625,26.3671875,True,0.532533790735495,0.38415980339050293,True,,,False
961,1.56640625,1.5654296875,1.56591796875,0.3255208333333333,True,0.006574655199461211,0.3952021598815918,True,,,False
962,1.55859375,1.587890625,1.5732421875,-9.765625,True,0.19723189086850387,0.3857283592224121,True,,,False
963,1.619140625,1.6484375,1.6337890625,-9.765625,True,0.19724223905283628,0.3853287696838379,True,,,False
964,1.59375,1.5166015625,1.55517578125,25.716145833333332,True,0.5194150151070612,0.3919370174407959,True,,,False
965,1.6259765625,1.7138671875,1.669921875,-29.296875,True,0.5917061836121814,0.38585662841796875,True,,,False
966,1.6064453125,1.609375,1.60791015625,-0.9765625,True,0.01972469548268526,0.38661956787109375,True,,,False
967,1.556640625,1.572265625,1.564453125,-5.208333333333333,True,0.10519188372025946,0.38660120964050293,True,,,False
968,1.90625,1.669921875,1.7880859375,78.77604166666667,True,1.5911237803398168,0.3804056644439697,True,,,False
969,1.5693359375,1.560546875,1.56494140625,2.9296875,True,0.05917128410103853,0.38673996925354004,True,,,False
970,1.650390625,1.5673828125,1.60888671875,27.669270833333332,True,0.5588649726703353,0.38604259490966797,True,,,False
971,1.6025390625,1.572265625,1.58740234375,10.091145833333334,True,0.20381522124197268,0.39993929862976074,True,,,False
972,1.5732421875,1.5537109375,1.5634765625,6.510416666666667,True,0.13150384035344065,0.3835465908050537,True,,,False
973,1.591796875,1.603515625,1.59765625,-3.90625,True,0.078895509179169,0.3849658966064453,True,,,False
974,1.5517578125,1.583984375,1.56787109375,-10.7421875,True,0.216957489806798,0.38561272621154785,True,,,False
975,1.525390625,1.568359375,1.546875,-14.322916666666666,True,0.2892883554113571,0.39796924591064453,True,,,False
976,1.5830078125,1.58984375,1.58642578125,-2.2786458333333335,True,0.04602274848529078,0.3850991725921631,True,,,False
977,1.5615234375,1.6015625,1.58154296875,-13.346354166666666,True,0.2695591366149206,0.3857688903808594,True,,,False
978,1.5546875,1.6005859375,1.57763671875,-15.299479166666666,True,0.30903217169082836,0.39598631858825684,True,,,False
979,1.5908203125,1.548828125,1.56982421875,13.997395833333334,True,0.28272077433807147,0.384552001953125,True,,,False
980,1.6142578125,1.6650390625,1.6396484375,-16.927083333333332,True,0.34190429288329366,0.384749174118042,True,,,False
981,1.578125,1.576171875,1.5771484375,0.6510416666666666,True,0.013149223628659036,0.3909430503845215,True,,,False
982,1.5869140625,1.61328125,1.60009765625,-8.7890625,True,0.1775206518544404,0.38758158683776855,True,,,False
983,1.6650390625,1.677734375,1.67138671875,-4.231770833333333,True,0.08547189966940515,0.3844304084777832,True,,,False
984,1.5712890625,1.5693359375,1.5703125,0.6510416666666666,True,0.01314917261904612,0.38429784774780273,True,,,False
985,1.5498046875,1.537109375,1.54345703125,4.231770833333333,True,0.08546439113038773,0.391571044921875,True,,,False
986,1.55078125,1.5478515625,1.54931640625,0.9765625,True,0.019724415800910937,0.38570404052734375,True,,,False
987,1.6123046875,1.572265625,1.59228515625,13.346354166666666,True,0.26955415469699273,0.38450121879577637,True,,,False
988,1.5048828125,1.5283203125,1.5166015625,-7.8125,True,0.15779636542582837,0.3926687240600586,True,,,False
989,1.5556640625,1.6591796875,1.607421875,-34.505208333333336,True,0.6969269216687449,0.3839092254638672,True,,,False
990,1.5439453125,1.5419921875,1.54296875,0.6510416666666666,True,0.0131498062798816,0.384171724319458,True,,,False
991,1.654296875,1.630859375,1.642578125,7.8125,True,0.15778455789604068,0.38416528701782227,True,,,False
992,1.5478515625,1.599609375,1.57373046875,-17.252604166666668,True,0.3484427031364988,0.38925814628601074,True,,,False
993,1.5986328125,1.5693359375,1.583984375,9.765625,True,0.19725641543533703,0.38503479957580566,True,,,False
994,1.6015625,1.583984375,1.5927734375,5.859375,True,0.11833821474228148,0.3870267868041992,True,,,False
995,1.572265625,1.5400390625,1.55615234375,10.7421875,True,0.2169663461296248,0.3903045654296875,True,,,False
996,1.638671875,1.77734375,1.7080078125,-46.223958333333336,True,0.9335970029645421,0.3855006694793701,True,,,False
997,1.486328125,1.552734375,1.51953125,-22.135416666666668,True,0.44709442939485733,0.3854513168334961,True,,,False
998,1.609375,1.58203125,1.595703125,9.114583333333334,True,0.1840863805234375,0.39050817489624023,True,,,False
999,1.546875,1.52734375,1.537109375,6.510416666666667,True,0.1314999202743586,0.48044800758361816,True,,,False
1000,1.5546875,1.564453125,1.5595703125,-3.2552083333333335,True,0.06574677288455395,4.73580002784729,True,1.5762359118852458,0.3044496487119438,False
