d,Delta,G,L,n_dirs,h,A_true,envelope,rho_theory,rho_emp,vector_radius_error,V_dir,h_ref,W1_low,W1_high,W01_low,W01_high
10000,0.0001,10.0,0.1,128,3e-06,103.11129446073485,27779.778013774976,277.8611031387911,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245313,5.001000150175355e-05,0.004998500224812512,0.00015894311185472696,0.0015727325382798023
10000,0.0001,10.0,0.1,128,1e-05,103.58557679220205,2502.0006000700005,25.007503252075114,1.0328260224348285,1032929.3050370719,1000100.0,0.0004999750031245313,5.001000150175355e-05,0.004998500224812512,0.00015894311185472696,0.0015727325382798023
10000,0.0001,10.0,0.1,128,3e-05,71.20229276700309,279.7815784877788,2.7786470457871904,0.711381306003002,711452.4441336023,1000100.0,0.0004999750031245313,5.001000150175355e-05,0.004998500224812512,0.00015894311185472696,0.0015727325382798023
10000,0.0001,10.0,0.1,128,0.0001,8.084097946341588,27.040207990001,0.25047519251274875,0.08071782480400193,80725.89658648233,1000100.0,0.0004999750031245313,5.001000150175355e-05,0.004998500224812512,0.00015894311185472696,0.0015727325382798023
10000,0.0001,10.0,0.1,128,0.0003,0.7928470192387373,5.138049767778778,0.031387910385850315,0.00790503550032772,7905.826003877752,1000100.0,0.0004999750031245313,5.001000150175355e-05,0.004998500224812512,0.00015894311185472696,0.0015727325382798023
10000,0.0001,10.0,0.1,128,0.001,0.32936793448532753,6.2509999900010005,0.042520751124887526,0.003287119214470836,3287.447926392283,1000100.0,0.0004999750031245313,5.001000150175355e-05,0.004998500224812512,0.00015894311185472696,0.0015727325382798023
10000,0.0001,10.0,0.1,128,0.003,2.2615304212320195,38.035177767778784,0.36045787190169876,0.022599422388862755,22601.68233110164,1000100.0,0.0004999750031245313,5.001000150175355e-05,0.004998500224812512,0.00015894311185472696,0.0015727325382798023
10000,0.0001,10.0,0.1,128,0.01,24.958590650378333,402.0826999900011,4.0020251274872525,0.24939211244924775,249417.05166049267,1000100.0,0.0004999750031245313,5.001000150175355e-05,0.004998500224812512,0.00015894311185472696,0.0015727325382798023
10000,0.0001,10.0,0.1,128,0.03,224.5315255172407,3602.720477767779,36.01800385850305,2.243568860547952,2243793.2174340067,1000100.0,0.0004999750031245313,5.001000150175355e-05,0.004998500224812512,0.00015894311185472696,0.0015727325382798023
10000,0.0001,10.0,0.1,128,0.1,2495.2017924423053,40010.000224990006,400.20001224887534,24.932597926614704,24935091.186407365,1000100.0,0.0004999750031245313,5.001000150175355e-05,0.004998500224812512,0.00015894311185472696,0.0015727325382798023
10000,0.0001,10.0,0.1,128,0.3,22457.14533017072,360074.0002027678,3601.800108016987,224.3967289487548,224419168.62164968,1000100.0,0.0004999750031245313,5.001000150175355e-05,0.004998500224812512,0.00015894311185472696,0.0015727325382798023
10000,0.0001,10.0,0.1,128,1.0,249523.4888643722,4000802.0002002404,40020.00119988253,2493.2935661694305,2493542895.526047,1000100.0,0.0004999750031245313,5.001000150175355e-05,0.004998500224812512,0.00015894311185472696,0.0015727325382798023
10000,0.0001,10.0,1.0,128,1e-08,103.11129446073485,2500000020.0019994,25007499.250074994,1.028109488036802,1028212.2989856056,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,3e-08,103.11129446073485,277777797.77977806,2778611.027786115,1.028109488036802,1028212.2989856056,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,1e-07,103.11129446073485,25000020.002003904,250074.99250079002,1.028109488036802,1028212.2989856056,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,3e-07,103.11129446073485,2777797.7798136855,27786.11027822129,1.028109488036802,1028212.2989856056,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,1e-06,103.11129446073485,250020.00239998,2500.7499290095,1.028109488036802,1028212.2989856056,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,3e-06,103.11129446073485,27797.783378397784,277.8611387966122,1.028109488036802,1028212.2989856056,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,1e-05,103.5855178707053,2520.0420079000096,25.007899450086992,1.0328254130627217,1032928.695604028,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,3e-05,71.23898079545185,298.13984967778777,2.7822128278941003,0.7117476123736528,711818.7871348902,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,0.0001,8.658893546047281,49.00279990001,0.29009499370062997,0.0864491633560691,86457.80827240471,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,0.0003,3.3992466987430423,58.78697767778777,0.3879661210767813,0.033920763816667636,33924.155893049305,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,0.001,25.120791446771324,420.33199990001,4.00450086991301,0.2510004464921279,251025.5465367771,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,0.003,224.68579382760103,3620.749777677788,36.01827894099479,2.245127490569914,2245352.003318971,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,0.01,2495.3027985737153,40028.00449990001,400.20003700629934,24.933618486783413,24936111.84863209,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,0.03,22456.613905933034,360092.00227767776,3601.800110767812,224.39142515646233,224413864.29897797,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,0.1,249523.2159217263,4000820.0020249,40020.0012001301,2493.290773568438,2493540102.645795,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,0.3,2245711.567978605,36007220.00200268,360180.0107989479,22439.643710190863,22441887674.561882,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.0001,10.0,1.0,128,1.0,24952350.673995428,400080020.00200015,4002000.1199880047,249329.3741762984,249354307113.71603,1000100.0,0.00015810597830233212,5.026222518558473e-05,0.0004973416971222129,,
10000,0.001,1.0,0.1,128,1e-08,1.0311129446073486,2500000002.0001993,2500749925.007499,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,3e-08,1.0311129446073486,277777779.77797776,277861102.77861106,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,1e-07,1.0311129446073486,25000002.000200033,25007499.250075035,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,3e-07,1.0311129446073486,2777779.777978128,2778611.0277864705,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,1e-06,1.0311129446073486,250002.00020399078,250074.99250475198,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,3e-06,1.0311129446073486,27779.778013774976,27786.1103138791,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,1e-05,1.0311129446073486,2502.0006000700005,2500.750325207511,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,3e-05,1.0311129446073486,279.7815784877788,277.8647045787191,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,0.0001,1.0358492938850776,27.040207990001,25.047519251274874,1.03281932665263,10329.226085852952,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,0.0003,0.7386433898854654,5.138049767778778,3.138791038585031,0.7379831323424708,7380.56930655705,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,0.001,0.40557660644836824,6.2509999900010005,4.252075112488752,0.4050568740303106,4050.9737971771365,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,0.003,2.333477900125751,38.035177767778784,36.04578719016988,2.331325555083422,23315.586876389305,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,0.01,25.000907141118155,402.0826999900011,400.20251274872516,24.98134036512355,249838.38499160061,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,0.03,224.62182800671752,3602.720477767779,3601.800385850304,224.44727569377412,2244697.204213435,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,0.1,2495.2550345669206,40010.000224990006,40020.00122488752,2493.313791317957,24935631.22697089,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,0.3,22456.967484535224,360074.0002027678,360180.0108016987,22439.49534403233,224417392.93566734,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,0.1,128,1.0,249523.5921153644,4000802.0002002404,4002000.1199882524,249329.4596360911,2493543925.820547,10001.0,0.0004999750031245313,,,,
10000,0.001,1.0,1.0,128,1e-08,1.0311129446073486,2500000020.0019994,2500749925.007499,1.0281094880368018,10282.122989856054,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,3e-08,1.0311129446073486,277777797.77977806,277861102.7786114,1.0281094880368018,10282.122989856054,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,1e-07,1.0311129446073486,25000020.002003904,25007499.250078995,1.0281094880368018,10282.122989856054,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,3e-07,1.0311129446073486,2777797.7798136855,2778611.0278221285,1.0281094880368018,10282.122989856054,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,1e-06,1.0311129446073486,250020.00239998,250074.99290095,1.0281094880368018,10282.122989856054,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,3e-06,1.0311129446073486,27797.783378397784,27786.113879661207,1.0281094880368018,10282.122989856054,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,1e-05,1.0311129446073486,2520.0420079000096,2500.7899450086993,1.0281094880368018,10282.122989856054,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,3e-05,1.0311129446073486,298.13984967778777,278.22128278941,1.0281094880368018,10282.122989856054,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,0.0001,1.0357911380819946,49.00279990001,29.009499370062997,1.0327591535151466,10328.62429430498,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,0.0003,3.2596511816845295,58.78697767778777,38.796612107678115,3.257578019014178,32579.037768160793,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,0.001,29.746261654260998,420.33199990001,400.45008699130085,29.720563722837202,297235.3577920949,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,0.003,229.22068137522345,3620.749777677788,3601.827894099479,229.0380005931597,2290609.04393219,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,0.01,2499.5535014094703,40028.00449990001,40020.003700629946,2497.6053185734913,24978550.791053485,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,0.03,22461.625219860733,360092.00227767776,360180.01107678126,22444.15482821992,224463992.4370274,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,0.1,249525.02581016347,4000820.0020249,4002000.1200130098,249330.8985645811,2493558316.5443754,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,0.3,2245700.220420337,36007220.00200268,36018001.079894796,2243952.9989142567,22441773942.141483,10001.0,0.00015810597830233212,,,,
10000,0.001,1.0,1.0,128,1.0,24952362.24917202,400080020.00200015,400200011.99880046,24932949.062649086,249354423575.55353,10001.0,0.00015810597830233212,,,,
10000,0.001,10.0,0.1,128,1e-08,103.11129446073485,250000000020.00195,2500749925.007499,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,3e-08,103.11129446073485,27777777797.779778,277861102.77861106,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,1e-07,103.11129446073485,2500000020.002,25007499.250074994,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,3e-07,103.11129446073485,277777797.77977806,2778611.0277861143,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,1e-06,103.11129446073485,25000020.0020039,250074.99250079002,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,3e-06,103.11129446073485,2777797.7798136845,27786.11027822128,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,1e-05,103.11129446073485,250020.00239997995,2500.7499290094993,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,3e-05,103.11129446073485,27797.783378397784,277.8611387966122,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,0.0001,103.58551790747742,2520.0420079000096,25.007899450086992,1.032825413428479,1032928.6959698217,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,0.0003,71.23898608798538,298.13984967778777,2.7822128278941003,0.7117476652993034,711818.8400658334,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,0.001,8.658894702697589,49.00279990001,0.29009499370062997,0.08644917495177043,86457.8198692656,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,0.003,3.3986759772840927,58.78697767778778,0.3879661210767813,0.033915002683795714,33918.39418406409,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,0.01,25.12079924290379,420.3319999000101,4.00450086991301,0.251000524477261,251025.62452970876,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,0.03,224.68585571393052,3620.749777677788,36.01827894099479,2.2451281095114277,2245352.6223223787,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,0.1,2495.3035140958036,40028.00449990002,400.2000370062995,24.933625637287935,24936118.999851663,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,0.3,22456.620384706126,360092.00227767776,3601.800110767812,224.39148989705706,224413929.04604676,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,0.1,128,1.0,249523.28836161556,4000820.0020249006,40020.0012001301,2493.2914974188357,2493540826.568578,1000100.0,0.001581059783023321,0.0005026222518558474,0.004973416971222129,,
10000,0.001,10.0,1.0,128,1e-08,103.11129446073485,250000000200.01993,2500749925.007499,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,3e-08,103.11129446073485,27777777977.79778,277861102.77861106,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,1e-07,103.11129446073485,2500000200.020003,25007499.250075035,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,3e-07,103.11129446073485,277777977.7978128,2778611.0277864705,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,1e-06,103.11129446073485,25000200.020399082,250074.99250475198,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,3e-06,103.11129446073485,2777977.801377497,27786.1103138791,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,1e-05,103.11129446073485,250200.06000700005,2500.750325207511,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,3e-05,103.11129446073485,27978.15784877787,277.8647045787191,1.028109488036802,1028212.2989856056,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,0.0001,103.58492938850776,2704.0207990000995,25.047519251274874,1.03281932665263,1032922.6085852953,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,0.0003,73.86433898854652,513.8049767778778,3.138791038585031,0.7379831323424708,738056.930655705,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,0.001,40.55766064483682,625.0999990001,4.252075112488752,0.40505687403031054,405097.3797177136,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,0.003,233.3477900125751,3803.517776777878,36.04578719016988,2.3313255550834215,2331558.68763893,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,0.01,2500.0907141118155,40208.2699990001,400.20251274872516,24.981340365123547,24983838.49916006,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,0.03,22462.18280067175,360272.0477767779,3601.800385850304,224.44727569377406,224469720.42134345,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,0.1,249525.503456692,4001000.022499,40020.00122488752,2493.3137913179567,2493563122.6970882,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,0.3,2245696.748453522,36007400.02027678,360180.0108016987,22439.495344032326,22441739293.56673,1000100.0,0.0004999750031245313,,,,
10000,0.001,10.0,1.0,128,1.0,24952359.211536437,400080200.020024,4002000.1199882524,249329.45963609108,249354392582.0547,1000100.0,0.0004999750031245313,,,,
10000,0.01,1.0,0.1,128,1e-08,1.0311129446073486,250000000020.002,250074992500.74994,1.0281094880368018,10282.122989856054,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,3e-08,1.0311129446073486,27777777797.77978,27786110277.86111,1.0281094880368018,10282.122989856054,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,1e-07,1.0311129446073486,2500000020.0020003,2500749925.007499,1.0281094880368018,10282.122989856054,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,3e-07,1.0311129446073486,277777797.77977806,277861102.7786114,1.0281094880368018,10282.122989856054,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,1e-06,1.0311129446073486,25000020.0020039,25007499.250078995,1.0281094880368018,10282.122989856054,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,3e-06,1.0311129446073486,2777797.779813685,2778611.0278221285,1.0281094880368018,10282.122989856054,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,1e-05,1.0311129446073486,250020.00239997997,250074.99290094987,1.0281094880368018,10282.122989856054,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,3e-05,1.0311129446073486,27797.78337839779,27786.113879661207,1.0281094880368018,10282.122989856054,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,0.0001,1.0311129446073486,2520.04200790001,2500.7899450086993,1.0281094880368018,10282.122989856054,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,0.0003,1.0311129446073486,298.1398496777878,278.22128278941,1.0281094880368018,10282.122989856054,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,0.001,1.0357911377389,49.002799900010004,29.009499370062997,1.0327591531742637,10328.624290895812,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,0.003,3.2596504183819928,58.78697767778778,38.79661210767813,3.25757725576664,32579.030134922163,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,0.01,29.74625382462596,420.3319999000101,400.45008699130085,29.720555899145676,297235.2795473559,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,0.03,229.2206204314133,3620.749777677788,3601.827894099479,229.03793969342283,2290608.434873922,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,0.1,2499.5527615842966,40028.00449990002,40020.003700629946,2497.604579308174,24978543.397661045,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,0.3,22461.619073659567,360092.00227767776,360180.01107678126,22444.14868668951,224463931.0155818,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,0.1,128,1.0,249524.95651179913,4000820.0020249006,4002000.1200130098,249330.8293212685,2493557624.0420065,10001.0,0.001581059783023321,,,,
10000,0.01,1.0,1.0,128,1e-08,1.0311129446073486,250000000200.02,250074992500.74994,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,3e-08,1.0311129446073486,27777777977.797783,27786110277.86111,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,1e-07,1.0311129446073486,2500000200.0200033,2500749925.007503,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,3e-07,1.0311129446073486,277777977.7978128,277861102.77864707,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,1e-06,1.0311129446073486,25000200.020399082,25007499.250475194,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,3e-06,1.0311129446073486,2777977.8013774976,2778611.0313879107,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,1e-05,1.0311129446073486,250200.06000700008,250075.0325207511,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,3e-05,1.0311129446073486,27978.15784877788,27786.4704578719,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,0.0001,1.0311129446073486,2704.0207990001,2504.751925127487,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,0.0003,1.0311129446073486,513.8049767778779,313.87910385850313,1.0281094880368018,10282.122989856054,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,0.001,1.0352791891668294,625.0999990001,425.2075112488751,1.0322268839735043,10323.301066619017,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,0.003,254.316908358819,3803.517776777878,3604.578719016987,254.17747762988404,2542028.9537764704,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,0.01,2938.233181810037,40208.2699990001,40020.25127487252,2935.8178429768823,29361114.2476118,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,0.03,22887.315823961646,360272.0477767779,360180.03858503036,22869.35560773161,228716425.43292382,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,0.1,249950.56574372115,4001000.022499,4002000.122488752,249755.829159422,2497808047.4233794,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,0.3,2246156.4141900144,36007400.02027678,36018001.08016988,2244409.2238087323,22446336647.311134,10001.0,0.0004999750031245313,,,,
10000,0.01,1.0,1.0,128,1.0,24952490.88171813,400080200.020024,400200011.9988252,24933078.13347826,249355714412.91608,10001.0,0.0004999750031245313,,,,
10000,0.01,10.0,0.1,128,1e-08,103.11129446073485,25000000000200.016,250074992500.74994,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,3e-08,103.11129446073485,2777777777977.7983,27786110277.86111,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,1e-07,103.11129446073485,250000000200.02002,2500749925.007499,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,3e-07,103.11129446073485,27777777977.79778,277861102.77861106,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,1e-06,103.11129446073485,2500000200.020003,25007499.250075035,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,3e-06,103.11129446073485,277777977.79781276,2778611.0277864705,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,1e-05,103.11129446073485,25000200.02039908,250074.99250475186,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,3e-05,103.11129446073485,2777977.801377498,27786.1103138791,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,0.0001,103.11129446073485,250200.0600070001,2500.750325207511,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,0.0003,103.11129446073485,27978.157848777882,277.8647045787191,1.028109488036802,1028212.2989856056,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,0.001,103.58492935329846,2704.0207990001,25.047519251274874,1.0328193263024519,1032922.6082350821,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,0.003,73.8643331669472,513.8049767778778,3.138791038585031,0.7379830740999023,738056.8724073123,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,0.01,40.557651252356436,625.0999990001001,4.252075112488752,0.40505678009509316,405097.28577310266,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,0.03,233.3477294832931,3803.517776777878,36.04578719016988,2.331324949968738,2331558.082463735,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,0.1,2500.089973891522,40208.269999000106,400.2025127487253,24.981332967416122,24983831.100712866,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,0.3,22462.176660878446,360272.0477767779,3601.800385850304,224.44721433851623,224469659.05995008,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,0.1,128,1.0,249525.43417284946,4001000.0224990007,40020.00122488752,2493.3130990181335,2493562430.3280354,1000100.0,0.0049997500312453135,,,,
10000,0.01,10.0,1.0,128,1e-08,103.11129446073485,25000000002000.195,250074992500.74994,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,,,,
10000,0.01,10.0,1.0,128,3e-08,103.11129446073485,2777777779777.9785,27786110277.86111,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,,,,
10000,0.01,10.0,1.0,128,1e-07,103.11129446073485,250000002000.2,2500749925.007499,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,,,,
10000,0.01,10.0,1.0,128,3e-07,103.11129446073485,27777779777.977802,277861102.7786114,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,,,,
10000,0.01,10.0,1.0,128,1e-06,103.11129446073485,2500002000.20039,25007499.250078995,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,,,,
10000,0.01,10.0,1.0,128,3e-06,103.11129446073485,277779777.9813684,2778611.0278221285,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,,,,
10000,0.01,10.0,1.0,128,1e-05,103.11129446073485,25002000.239997998,250074.99290094987,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,,,,
10000,0.01,10.0,1.0,128,3e-05,103.11129446073485,2779778.337839779,27786.113879661207,1.028109488036802,1028212.2989856056,1000100.0,0.001581059783023321,,,,
